title,title_sentiment_score,text_sentiment_score,date,rating,review
" Great work
",0.6249,0.6588,2021-04-10 00:00:00,10,"As a bangladeshi film. It is a great work From Amitav Reza Chowdhury. Chanchol Chowdhury isn't only an actor, he Is A beast of bd Film industry.Hats off!"
" Masterpiece movie for Dhaliwood🔥
",0.6249,0.9001,2021-04-07 00:00:00,10,"The movie is made with awesome concept. It is secret true that it sees every country. Acting was awesome. Specially, the leading charecter, Chanchal Chowdhury🔥"
" An outstanding film
",0.6124,0.839,2021-04-04 00:00:00,10,You don't usually see bangladeshi movies besides the as usual story of Rich Boyfriend - poor girlfriend. Chanchol Chowdhury is absolutely outstanding. Good work.
" Starting of Golden Times of Dhallywood
",0.0,0.6858,2021-03-27 00:00:00,9,Aynabaji has a great story. It is one of the best movie in Bangladesh. This movie change the look of Dhallywood industry. Sharafat Karim Aina is a person who wants to go to jail in the disguise of another person. After getting out of the jail he meets a girl name Hridi and fall in love with her. And after that he wants to stop this work but he worked in dark that he can't come in light.
" Mind blowing...
",0.0,0.8442,2021-02-07 00:00:00,10,Awesome movie i like this movie and me also recommend this movie
" Aynabaji , a game of character change
",0.0,0.7808,2021-01-26 00:00:00,10,"""Time stops, when lies become the truth. To everybody, everything is true but to me it's all pretending""-Sharafat Karim AynaAynabaji is a game of character change. Playing so many characters at once, even if it is an exact imitation of a character, and finally an imitation of one's own character, is possible only by chanchal chowdhury. The ending was really good."
" What a movie!
",0.0,0.7249,2021-01-16 00:00:00,10,What a movie! What a story! What a acting! One of the best BangladeshI film of all time. Must watch.
" best
",0.6369,0.836,2021-01-05 00:00:00,10,"Best bengali movie so far...story, sound,video,direction overall perfect matchand chanchal chowdhury is the legend who dont act he just put himself into the character"
" Thriller, Drama....MUST WATCH
",0.1027,0.6997,2021-01-04 00:00:00,10,"Shows you new way of acting..Acting isn't just a profession of just doing cinema, play etc. This can be more thrilling if you have the ability.."
" Mind Blowing
",0.0,0.8431,2020-12-29 00:00:00,10,"This movie what i say! everything is very good.
Acting of Ayna was very good. In every character switch he act really well."
" Beautiful in one word
",0.5994,0.3612,2020-12-28 00:00:00,10,You will like it for sure..you time won't be spoiled
" Acting is good but story is not realistic
",0.2382,0.0,2020-12-25 00:00:00,5,"Through acting skill, one person can not copy his looks or height. Only body language, behavior or speaking style can be copied."
" Best movie ever made in bangladesh till 2020.
",0.6369,0.807,2020-12-24 00:00:00,10,After all. Its not a movie it is a masterpiece. Easy review!
" Truly a masterpiece from Bangladesh..
",0.7906,0.9777,2020-12-23 00:00:00,10,"Its an amazing concept based movie by maker. Outstanding performance by Chanchal Chowdhury. After a long time audience got an amazing movie from Bangladesh. The screenplay, bgm and the storyline was perfect which is highly needed for a thriller movie. maker Amitabh Reza shows his talent with debutant movie. And other casting was so perfect.
100% fresh and different type movie.."
" What a masterpiece!
",0.6588,0.5719,2020-12-19 00:00:00,10,"Acting, plot, storyline, twist and turn, cinematography, music blending with visual everything is perfect."
" Out of the planet
",0.0,0.8109,2020-12-16 00:00:00,10,"This is absolutely the psychological thriller what a movie should be. Never miss any chance to see the movie more than one time. All thing were good except camera rolling. All in all, a watchable masterpiece."
" No.1 Moive of Bangladesh
",0.0,0.7717,2020-12-13 00:00:00,10,"Want to watch something fresh?
Then Watch it.Simple but Fantastic triller moive"
" Excellent movie
",0.5719,0.9121,2020-11-30 00:00:00,10,Absolutely awesome movie indeed. Oscar wining movie. The movie is so well decorated & well acted well directorate.
" No spoiler ahead
",-0.296,0.8402,2020-11-26 00:00:00,8,I loved the movie and as a bangladeshi movie it was a ultra masterpiece
" Best Bengali Movie You Will Ever Experience
",0.6369,0.6249,2020-11-23 00:00:00,10,"You may call it a masterpiece. Acing, Storyline, Direction all are up to the mark.."
" One of the Best movie of Bangladesh
",0.6369,0.807,2020-11-20 00:00:00,10,"One of the awesome movie I have ever seen,very unique movie,Chanchal Chowdhury's acting was very good"
" One of the best movie of Bangladesh.
",0.6369,0.9268,2020-11-13 00:00:00,10,Canchal Chowdhury's acting was so beautiful. I'm proud that this movie was made by Bangladeshi Director. I wish directors of our country will made like this hit movie.
" One of the best film i have ever seen
",0.6369,0.4215,2020-11-06 00:00:00,10,"Unique story line that i liked most , lv bangladesh 🇧🇩....m"
" A waste of talents
",0.0516,0.6851,2020-10-28 00:00:00,6,"I am not going to give emotional review like others.The actors themselves done a very good job in acting. This movie didn't felt like other Bangladeshi movies where it felt like a cheap production with no sense of acting.
Chanchal outperformed himself with his exceptional acting. And reminded us why he is the best leading actor/hero in Bangladesh right now.
And Cinematography is good. It stands out from the garbage films that run on theater now.Besides these plus points, there's no plot in the movie. This movie could be told in a 15 minutes short film.
That's why I am disappointed. The movie started beautifully. But there's no story in the movie."
" Excellent movie. Made my day. The acting was very powerful.
",0.7778,0.7906,2020-10-28 00:00:00,10,"If someone wants to see a beautiful movie then it must be this. There are thrilling, mystry.Bangladesh is now developed Their movie industry too"
" You will find the real Art of Acting
",0.0,0.6249,2020-10-27 00:00:00,10,You will find the real Art of Acting . not a single moment you will fell any fakeness . Real masterpiece.
" after came out from theatre.
",0.0,0.8176,2020-10-20 00:00:00,10,"Unique story, strong acting.
May be the best film in Bangladesh."
" Best of Bangladeshi thriller movie.
",0.6808,0.5346,2020-10-19 00:00:00,10,"When I saw the movie I think I saw a korean crime thriller movie. I am very surprised for looking chanchal chowdhary's performance. Overall, this movie is the most important for improvement Bangladeshi film industry."
" Best movie ever
",0.6369,0.8118,2020-10-16 00:00:00,10,I am Bangladeshi but I don't watch bengali movies but this is one of the best movie in Bangladesh!! Must watch 😀
" Best Bangali Movie ever.
",0.6369,0.5719,2020-10-15 00:00:00,10,It's too much good movie.It's turned point of Bangladeshi films and introduced Top rated films.
" Aynabaji
",0.0,0.7351,2020-10-15 00:00:00,10,"Excellent film ever I saw in my seen history......
Thank Amitabh Reja"
