title,title_sentiment_score,text_sentiment_score,date,rating,review
" Not as good as the first but fairly entertaining!
",0.5329,0.9779,2021-01-25 00:00:00,6,"So it's not the best of the rec films , but the setting and storyline really make this movie.
There's a lot going on and you'll definitely have had to watch the previous films to understand it, but hey this film if you watch it on a whim is pretty fun
The setting of the boat is claustrophobic but not quite as good of a setting as the original but it's very interesting as to what can happen.
The acting was pretty darn good and so was the cinematography.
The zombie makeup was better than the previous films I thought and I enjoyed seeing Angela return to be the zombie slayer that's he is!"
" Good sequel sets this franchise back on tracks after the third movie blunders
",0.4404,0.9744,2020-11-16 00:00:00,9,"I really missed this one out back in 2014! I guess after ""[Rec]³: Génesis (2012)"", I thought the series was doomed and probably never paid any attention to it. The third installment suffered from the old ""third movie fever"": first movie was great, [Rec]² (2009) was good, but the third movie was just ""meh"". Having the third movie weakly linked to the first movie was, maybe, the best part about it.It's not the case here at all! ""REC 4: Apocalipsis"" is, indeed, a sequel to all the previous movies and links them all together in a good way. (It's loosely linked to the previous movie, but I guess even the producers knew it was better not to mention that one that much...)After the events of the [Rec]² (2009), special forces enter the building to blow it up, but things go south after infecteds try to kill them. In the midst of all mayhem, Guzmán finds Ángela alive. When they wake up, some time after, they find themselves in a ship turned secret lab, where military and doctors are not very friendly towards them. There's no apocalypse taking place, so the title is kinda misleading.The plot is good and up to the point. It keeps itself serious and attempts a good pace at storytelling. Even with some minor setbacks, overall, I think the plot was good and well-presented.I love the acting on most Spanish movies. They are usually top-notch and ""REC 4"" is no different.The setting is filled with tension and feelings of clausthrophobia and fear. Nowhere feels safe. Most places are not safe all. There is a lot of gore, as expected, and it was effective. Some cheap CGI here and there, but, overall, the graphical effects are pleasant to see.All in all, a good ride and a nice installment for the REC franchise. I would definitely recommend it to zombie and horror movies fans."
" This movie.. It's not good.
",-0.3412,-0.1818,2020-09-01 00:00:00,3,"I wasn't against the idea of a non-found footage REC movie, so I didn't come into this film without much in the way of preconceptions or prejudice. The movie is well-shot, the FX are great, the acting is also pretty good. And that's where the good ends.The idea was there, but it wasn't at all developed. The screenplay is stale, the dialog is boring, even when good actors are saying it. There is a plot, but there's no attempt at investing the viewers into it. The characters are also boring, have no arcs, and you can't even call them cliché'd or stereotyped, as there practically isn't any characterization behind them. They make weird choices without any semblance of motivation, and end up being just cannon fodder to the zombies. Speaking of which..The zombies aren't scary. They aren't creepy, they aren't menacing, they're just.. There. This is basically what all the points in the previous paragraph culminate into - if you're not invested in the characters/plot, you won't be invested in the threat, no matter how well done the latter is. What made REC and REC 2 zombies scary is nowhere to be found in this movie. Just skip it."
" Decent ""ending"" of the series...
",0.0,0.2165,2020-08-24 00:00:00,6,"Considering the usual cheap ending, I wouldn't be surprised if the fifth part happens, but to the fans of series this will be very satisfying conclusion for the time being. First thing I have to say, there is no found footage point of view, which is movie's first flaw. Second flaw is a lot of really bad camerawork which is really noticeable during the fight scenes. Third flaw is lack of any kind of creepy and horror atmosphere. Pair it with the ending and fourth part of the series is by quality very close to the third part. It is, however, saved by the return of Manuela Velasco which get's rid of the parasite and is again the main character and cute as ever. All in all, to the fans of the series movie will be a nice piece of fun, but the rest (if there is any, considering this is the fourth part of the series) should avoid it. Just don't expect to be scared or to experience the great atmosphere of the first two parts. There's none of that here. 6.5/10!"
" A nice ending to the series
",0.4215,0.9854,2020-05-28 00:00:00,6,"Rec 4 is the last film of the Rec franchise and stars Manuela Velasco, Paco Manzanedo and Ismael Fritschi. I liked this movie and I think it's a good last part to the series. The acting is OK but I don't think anyone realy stands out much besides maybe the scientis villain played by Héctor Colomé, I like the setting and I think the story is interesting enough and sometimes it's pretty suspenseful even though it's not very scary. My big problem with the film is the fact that it doesn't look very good visually wich I think it's needless since this is no longer found footage, there are also some moments that have so many cuts and weak lighting that I can't tell what's going on.
Overall it's a good final chapter to a series I love and it's also very entertaining in fact despite the fact that it is not as good as Rec 2 I would actually say it's more entertaining then it.
6.3/10"
" Misses the engagement of the first one
",0.2732,-0.9155,2020-05-20 00:00:00,1,"The last installment of the series is not a nice goodbye. In times it relies on what came before and other times, it presents things that have nothing to do with what came before.The main issue of the REC series is the problem with deciding where the horror comes from. The story overall can't find what causes the transformation and therefore gives different explanations in each movie. This one ditches the found footage style which has its own promises but fails to deliver them. The horror is the least present and often times, the structure becomes predictable.Unfortunately, this final movie of the franchise is forgettable and doesn't offer much to its viewer."
" Where the Devil Resides
",-0.6597,-0.9896,2020-05-03 00:00:00,10,"The relocation of the Devil (the parasite) was particulary interesting in this final installment of the franchise.
First, the Devil relocates himself in Angela= an angel, which is reminiscent of the fall of Lucifer. Of course, an angel is the messenger of God. In the secularized modern world, an angel becomes a reporter as a part of the mass media. Angela is an earthly messenger of the world as opposed to the angels as heavenly messengers. She pursues accidents and tragedies in the chthonic society, and, as a result, she contracts a virus of pure Evil.
Then, the Devil resides in a soldier, i.e., the agressive nature of man, which perhaps can be associated with the Crusades or the imperialism. Secularized man resorts to the power built on the hypocritical cause. The Devil slides into this gilded nobleness of man.
Finally, the Devil, who is chucked out from the vessel (the conscious) into the ocean (the collective unconscious), enwombs himself in a fish, or the ichthus (a symbol of Christ).
In the age of science, all the supernatural elements including the Devil are chucked out from the secularized society of the 21st century. He no longer can live in the conscious of our mind. Where the Devil can reside is only in the Christ himself.
The ""Rec""series are very entertaining piece of an analysis on the religion and the evil in the postmodern world. I enjoyed them very much."
" Cliché end.
",0.0,0.8157,2019-11-26 00:00:00,5,"It's a good go-ahead but a bad one. The film is about Angela's story after she escaped the building. The surprises inside the film obviously liked it. Especially the images shown from the 1st and 2nd movies were beautiful. It's really ridiculous in some parts of his fiction. The end result is the same as many virus-related films. Apart from the first one, I would say that three other films were definitely shot for money.
The reason is that I think the concept of other films is more action oriented. If you do not watch movies other than the first REC.⭐ 100/50"
" Rec 4 Apocalypse returns to familiar shores but bloodily sinks mid-route.
",0.0,0.7447,2019-10-04 00:00:00,3,"Balaguero returns to direct, Velasco is back to finish business and no more wedding shenanigans. This was poised to be a claustrophobic restoration of a series that commenced with one heck of a statement. The original 'Rec' is one of the finest horror exports ever conceived. Its sequels on the other hand, not so much. Alas, after the continuity shattering third instalment, this final entry (apparently...) was the one to infect us all ferociously. Yeah, it's not. In fact, it's easily the weakest chapter yet, and another clear reason why this franchise should be shot in the head and severed by an outboard motor. After the apartment was quarantined, news reporter Angela is rescued and escorted to a remote facility in the middle of an ocean, only to find that an infected test subject has escaped and is chomping on all the passengers.Ensue carnage as the small crew of survivors literally scream, stare and flee from the oncoming disease. Now, as much as I scorned the religious flair of the ""infection's"" origins, it did hold some originality and thematic grip. Seems as though Balaguero, aside from presenting some archival footage of an exceedingly greater entry, forgot about the possession mumbo-jumbo and wait straight for a parasitical presence instead, essentially tarnishing the purpose of the previous entries. Honestly, I don't know how many times I have to say this, but continuity is the most crucial element to any franchise. Period! Never mind the CGI monkeys, self-destruct sequence and infected growls that resemble stock sound effects of a grizzly bear. It's deemed pointless if the film fails to continue with its over-arcing premise. What made 'Rec' the unique ""zombie"" horror that it was, has now dissipated by becoming as generic as any other entry in the sub-genre.It's not just the plot though. The found footage style has been swapped out for a basic inexpensive aesthetic that unveils more budgetary weaknesses than anything else. Why? It's called 'Rec' for a reason! The characters were stupid. The acting was mediocre. The frenetic editing meant audiences couldn't see anything. The dim lighting didn't assist in that department either. Oh, and the horror was non-existent. Gone are the days of claustrophobic apartment hallways where every turn could result in a nasty bite.It's not all terrible. I will say that the character of Nic was incredibly likeable and really was the true hero of this story. Anyone who can pretend to hack into security cameras with just a few keyboard presses deserves to have their time in the spotlight. And the prosthetic gore, which easily could've been visualised, showcased excellent makeup work so I appreciate the authenticity.Still, it deviates so far left from the original premise that it's essentially its own film entirely. The new direction doesn't work for me, and prepare yourselves for a fifth entry that involves a fish. Watch this space. It's going to happen. Now, ""vamos!"""
" Where's the Rec?
",0.0,-0.9049,2019-08-17 00:00:00,5,"""Rec""'s final chapter is really disappointing. The first two films of the saga were interesting especially for the fact that mockumentary was the technique and the narrative strength of the story; in Rec 3 we see that this particular expedient is progressively abandoned, and all of the effectiveness of the film is lost. Rec 3 is the worst among the four movies, and the fourth chapter manages to create an horror movie better built and without too much meaningless splatter. But the result is still disappointing: bad acting; unfocused moral positions of the characters; too easy final. And, mainly, the total loss of the mockumentary, that was all that made the series, at first, interesting."
