title,title_sentiment_score,text_sentiment_score,date,rating,review
" THE NEXT PULP FICTION
",0.0,0.8818,2021-03-21 00:00:00,1,"Wow, incredible, innovative, genius and not cliche and repetitive raunchy gag jokes over, and over, and over again. A timeless classic that truly challenges the mind."
" Better than expected!
",0.4926,0.8225,2021-03-12 00:00:00,7,As corny and silly as the 80s Vacation movies were in the best ways possible. I was expecting another lame attempt at rebooting a franchise. Worth the watch. Solid laugh out loud moments.
" Good
",0.4404,0.8555,2021-03-10 00:00:00,8,This movie is one of the funniest movies in 2015 .It's funny and enjoyable.
" Thoroughly watchable
",0.0,0.8047,2021-02-28 00:00:00,7,"OK, it's totally inferior to the original but at least it's a sequel rather than a remake. Cameos from Chevy Chase and Beverly DAngelo make it totally worthwhile for me. There are plenty of nods to the original trip and whilst the quality and class of comedy (and actors) doesn't match up to the early 80s origins, it's more amusing than you'd expect. Shame there's no Uncle Eddie in it."
" I laughed pretty hard! The original was an R-rated film as well people!
",0.8684,-0.9843,2021-02-21 00:00:00,9,"I never really cared to watch this back in 2015 when it came out but just caught it on IFC and it was hilarious! I keep reading reviews of people upset it's crude but for some reason aren't remembering the original was too! They were National Lampoons movies and the first two (the original AND European) were also R-rated movies. They were as crude as crude could be in the early 80's and now this one is as crude as crude could be in 2015. You'd think for such big fans of the originals, people would actually have remembered them. Regardless, great stupid comedy!!!"
" When you have a big budget but dont have a script
",0.0,-0.6814,2021-02-16 00:00:00,1,"Idk how this movie finds poop and nudity funny at all,
Maybe this the worse movie I've watched since get him to the greek.
I dont usually hate comedy movies but this is just bad in every way"
" Seriously overrated! Applegate salvaged this piece of crap
",-0.5562,0.5696,2021-02-16 00:00:00,3,This movie doesn't even deserve 4 stars. Typical current comedy with desensitizing stupid scenes like the car crash etc..... garbage flick that had way more potential. Christine Applegate did the best job though! She's the only reason I gave this 3 stars!
" Awkward & Awful. Ed Helms Worst Moment.
",-0.8271,0.9926,2021-02-14 00:00:00,3,"Just not good. They tried so hard to make this movie awkward in a funny way. This movie was just plan awkward. Ed Helms character, Rusty Griswold, doesn't represent the Rusty Griswold from the original National Lampoon Vacation movies what so ever. Makes no sense.I really wanted to like this movie because I loved the originals. I was able to suffer through it but it wasn't easy. The funniest part of the movie was the various vacation photos of real families that they showed in the opening sequence. Straight dumpster fire from there.This movie is a comedy about a family that goes on a cross county road trip from Chicago to Los Angles to visit the infamous "" WallyWorld Amusement Park"". The movie is a remake of the hit 1983 classic, National Lampoon's Vacation with Chevy Chase. In the original movie, Chevy Chase's character Clark Griswold, takes his family on the same vacation that his son, Rusty Griswold (Ed Helms) is now trying to recreate decades later with his own family.Comedy remakes rarely work. This one certainly falls in that category. One of the things I hated most about the movie was the dynamic between Rusty's older son and his younger son. In the movie, the younger brother bullies the older one. It just doesn't work. The younger brother is like 8 and consistently makes fun of his older, bigger, teenage aged brother for being soft. I kept waiting for the older brother to kick his ass. Never really happened. Snot nosed brat deserved a spanking. Like the time Michael Scott spanked his adult cousin. That would have made this movie funnier.In all honesty I did enjoy Rusty's brother in law, played by Chris Hemsworth. Dude is great. And the Korean GPS was pretty good. Liked the 4 corner scene between the 4 cops. In fact, every cameo appearance was way better then watching the main characters. Charlie Day playing a whitewater rafting guide trying to commit suicide is funny.All in all I just think that Ed Helms was never going to be able to make this script work. He's a goofy guy that is great in other comedy's but unfortunately he's not Chevy Chase's Clark Griswold. It's not his fault but when push comes to shove, that is what everyone wanted when watching this movie.If you're a fan of the original Vacation movies I can safely say that you can skip this one and watch reruns of the originals. Just YouTube the 2 minute Charlie Day scene and call it good."
" Way too under rated
",0.0,0.9795,2021-02-13 00:00:00,8,"It feels like people focus so much on comparing it to the originals. I love the originals and grew up watching those films and it's still a tradition to watch Christmas vacation every year on Christmas Day with my family, but this film was hilarious and captures that same type of whacky and crude humor the originals had. Not saying it's the best of the national lampoons vacation films but it's definitely a good and fun film to watch. Highly recommend it."
" Super funny light movie
",0.7783,0.8067,2021-02-13 00:00:00,9,"I love this movie. It's just funny. That's all! I don't even like the first vacation movie but if you do don't compare it, don't take it to be something it isn't. It's just a really funny, light movie that makes me laugh my ass off every 10 min"
" Embarrassing
",-0.3818,-0.7942,2021-01-31 00:00:00,1,"The worst comedy I've ever seen.
1 in 10 jokes are good.
The quarrels between the brothers are terrible!
The little brother is not funny, he is more of an idiot.
...it was as if it was written by a preschooler...This movie features Chris Hemsworth, Michael Peña, etc... Why?"
" Good fun
",0.7351,0.8913,2021-01-23 00:00:00,6,"Yea, it's funny, mostly in a cringe kind of way. Don't miss the titles at the beginning, no offence intended, but they were the best bit in my opinion. Hilarious, watch closely!"
" 6.1 RATING IS WAY TOO HIGH
",0.0,-0.2755,2021-01-03 00:00:00,1,THIS MOVIE PROVES YOU JUST CAN'T REMAKE A COMEDY CLASSIC
" Evidence that the wrong people travel.
",-0.4767,0.9947,2020-12-31 00:00:00,7,"Rusty certainly is Clark's son, going from Anthony Michael Hall in the first film to Ed Helms here, a pilot for a third rate airline, now married to the outwardly motherly Christina Applegate whose secretly still a party girl inside. They have two sons ( Skyler Gisondo, Steele Stebbins) who obviously despise each other (the YOUNGER brother is the bully in the most hysterically funny offensive way), and it's not just Helm who embarrasses the kids, Applegate does too. This is especially obvious when they stop by her alma mater where she tries to prove she's one of the cool kids after she learns that her reputation had lived on.Helm decides to liven things up by repeating his childhood vacation to none other than Wally World and there are several repeat situations done with a more modern perspective. One thing where it is certainly not modern is in its comic style which is closer to ""Family Guy"" with its no stone unturned in delicious gross out gags that had me yowling in delight and going ""eew!"" over and over as I howled.
This is one of those comedies where the gags need to be discovered fresh with no spoilers as they are beyond description.Rusty's sister Audrey (played by Leslie Mann) also appears, brought up obviously liberal but married to the very Republican Chris Hemsworth, a good ole' boy who finds pleasure by feeding his prize steer beef ribs. Hemsworth leaves nothing to the imagination, proving that lots of things in Texas are big...well maybe not some brains. Older brother Gisindo keeps on encountering a nice girl also traveling that younger brother Stebbins keeps harassing every chance he gets.This was a perfect way to end 2020, so hysterically funny that I couldn't even pick out one scene as my favorite. Chevy Chase and Beverly D'Angelo appear in cameos as their characters from the four other movies, and it reminded me of how much I've missed the still sultry D'Angelo. If you ever need a break from the real world or the opportunity to laugh at it all in good fun, then take a trip to the updated version of the next Griswold generation. It's a trip that goes in the hall of shame along with those delicious photos in the opening with that terrifically now nostalgic vacation theme song."
" It's rude, crude, and......
",-0.7717,0.9528,2020-12-25 00:00:00,8,"..... I laughed my head off throughout.Was in two minds about watching because of some of the less than complimentary reviews, but glad I did, as it's one of the best comedies of recent years I've seen.Good performances all round, and the brothers are completely believable.Recommended."
" A family movie with classic comedy
",0.3612,0.8538,2020-12-24 00:00:00,9,"It really is a classic comedy movie. The Family looks for something different to get out of the routine but ends up getting into various confusions.The older brother is more silly and is constantly provoked by the younger brother, this is a little frustrating.The wife is extremely patient and the husband is clumsy.The combination of these elements makes the movie a delightful comedy to watch.I do not recommend taking the movie seriously, but it serves the purpose of amusing those who watch it."
" In line with the original
",0.3182,0.7906,2020-12-14 00:00:00,9,The same kind of timing and type or humor as in the original. Have seen it att least 10 times and still laugh as much as the first time.
" Boring
",-0.3182,-0.8559,2020-12-11 00:00:00,1,Didn't even crack a smile. Awful script. Miss the old Family vacation movies. Also the younger son talking with a dumpster of a mouth ruined his character for me.
" Forgettable
",0.0,-0.6361,2020-12-11 00:00:00,3,I was highly disappointed by this movie. About the only thing I recall from it five years after seeing it was how stupid it was that the writers made the younger son so coarse and cursing thinking it would make people laugh. I remember people at the theater even commenting on how lame it was that the only thing the younger son did was curse. The older son wasn't a bad actor though. Too bad he wasted his talent here.
" One of the funniest family commedy
",0.5574,0.8271,2020-12-10 00:00:00,10,This is great stuff. I watched it so many times and every time I just laugh my butt off.
" Vacation
",0.0,0.9971,2020-12-09 00:00:00,8,"Ok I am a Big Original Vacation Fan. The Original Films are Fantastic Masterpieces.
But give credit were credit is do. Normally I hate when they mess up the Original Classic Films.
But in this case they did NOT different ""FAMILY"" but from the same Original ""Family"". Just the Newer generation. But off to the Classic ""Wally World"".
Love how they visit ""Grandpa and Grandma"" Awesome how it was Chevy Chase in a Cameo in the Film. Yes he was still a Clumbys mess up. Also his Wife was still in the Film. Love how it was the Two Original Couple in the Film. Just made that Film so much better. Oh and near the end of the Film when ""Grandpa"" sets them up with the car to go home with. I almost ""PISSED"" my pants as soon as he opened that Garage Door. It was sitting there all nice and shinning ready for the trip. It was Awesome bringing that Car back. I didn't expect that Lol. Yes the Young Director dear did his Homework on this Film. Love to see what he makes in the future. At least when he messes with the Classic Films. He does a pretty good job."
" A simple and pleasant comedy.
",0.7003,0.7636,2020-12-07 00:00:00,7,"I don't expected a great comedy or something very new: Vacation is the continuation of the Vacation saga which began in 1983.
So Vacation is above all a family story, a couple with two boys and a road movie with a lot of incidents, encounters and surprises.
I enjoyed the peformances of Hels and Christina Applegate, two good actors.
It was also pleasant to see Chevy Chase and Beverly d'Angelo at the end of the story !!"
