title,title_sentiment_score,text_sentiment_score,date,rating,review
" my opinion
",0.0,0.8629,2021-03-21 00:00:00,9,I liked adding the comedic aspect to the film .. I enjoyed it very much and never felt bored
" The best superheroes comedy movie
",0.7717,0.9885,2021-03-13 00:00:00,9,"I really enjoy it, it was great with amazing special effects and acting, but what separates this from the rest of the MCU are the jokes and comedy that just work perfectly here and just the combination of this hero and comedy is great."
" I want the Edgar Wright cut!
",-0.2714,0.9117,2021-03-10 00:00:00,7,"Ant-Man was a lot funner than I expected it to be, but I would have loved to see what Edgar Wright of Shaun of the Dead fame would've done with this before he left as director.Paul Rudd has got to be the most affable/likeable actor on the planet and he's pretty damn good at balancing the humor, drama and action as Scott/Ant-Man. But Evangeline Lilly was my fave -- her snarkiness was a welcome change from her tear-filled stint on Lost (she only cried for five seconds in this).And Michael Douglas! I can't remember the last movie I saw him in. He's the origin story, the family dynamic, and the fulcrum of the team. Corey Stoll was very bland as the villain with little sense of danger.And last but not least is Michael Peña as Luis leading the robber-three stooges. The lip-synching story rap was fantastic.This was a perfect setup for Ant-Man's over-sized role in Civil War."
" This movie was fantastic
",0.5574,0.9719,2021-03-03 00:00:00,10,Any super hero movie that is good I will watch this movie was better than good it is hilarious and it has great acting.
" Very interesting and attractive!!!!
",0.6323,0.9861,2021-03-01 00:00:00,8,I like superhero movies but I really don't like insects that much. this movie shows me how amazing and cute ant is and a very good story-telling that makes me want to watch and didn't make me scared. and combine with interesting sci-fi that I really like make this movie very smooth. after watch this movie .maybe it will made me less scared of ants now ...
" another good superhero
",0.4404,0.9852,2021-02-18 00:00:00,10,"Besides Batman, Ironman, Superman and many others, this one is unique superhero character for which I have not heard before. It has all the new stuff I expected to see. High presence of technology, emotions, different vehicles, people, devices, ideas. Best is the topic, being able to change size of something using physics. Then best are the stunts, similar to video game or dream or some animals' abilities, it's fun to watch different moves, positions, abilities. Then few smaller funny things especially in form of talk. For me the best part was that tank and train near the end. So funny, unbelievable, odd, cool. Bit faster and less emotional than Spiderman, but considering that idea is totally new and not copied from any similar movies, does not deserve any less rating. Better end than beginning. The travel into subatomic level graphics are better than some of the best movies like Interstellar (2014)."
" It's a must watch
",0.0,0.5894,2021-02-13 00:00:00,8,"I had my doubts about this movie and how the Ant Man story was going to blend with the Avengers, but this was great! Paul Rudd is fantastic! A national treasure!The only thing that annoyed me where the stupid ""cops"""
" Ant-Man (2015, Peyton Reed) Rudd shines as another under the radar Marvel hero makes it to the big screen
",0.7506,0.9952,2021-02-11 00:00:00,7,"Ant-Man (2015, Peyton Reed)
Like ""Guardians of the Galaxy"" before it when ""Ant-Man"" was first announced I raised my eyebrow quizzically and wondered if these guys were serious. ""Guardians"" far surpassed all expectations. ""Ant-Man"" while being quite good falls into the margin of only adequate as far as the Marvel universe goes. Up until the very end this was a completely stand-alone entry into the Marvel universe and as such felt a bit misplaced although it appears that Ant-Man will make a reappearance at least in the next Captain America film if not more. For the most part though this film really was all on its own and also featured a new hero into the Marvel film lexicon and as such we get treated to another origin story. These origin stories while vital to introducing new and especially lesser known characters tend to lead toward a duller action film because we have to spend so much time introducing the characters and understanding their back story and such. The action we've come to expect out of these films really took a back seat to character development and also as we are dealing with Ant-Man the action scenes were not on par with some of the big set pieces in other Avengers films. One of the major successes here is the casting of Paul Rudd who like many of the casting choices for these Marvel films really seems to completely embody his character. Ant-Man's real life persona is that of Scott Lang who is an adept burglar with a heart of gold who ends up being jailed. When we come across him he is just getting released from prison and in attempt to maintain contact with his daughter he is trying his best to follow the straight and narrow. The path to righteousness is a harder one than he anticipated and in attempting one last score he ends up getting caught and jailed once more but this time he has attracted the notice of Dr. Hank Pym, the original Ant-Man, who developed the incredible shrinking suit and in realizing the destructive potential hid it away from the world until now. Pym's former student cum nemesis Darren Cross is close to developing the shrinking technology and Pym has deemed now the time to stop him and to that end he enlists Scott Lang to become the new Ant-Man. Rudd who seems like an odd choice for a super hero does a great job of channeling Lang's sad sack loser of a man into a humorous, thoughtful portrayal as well as shedding some pounds and adding muscle much in the way Chris Pratt did to portray Starlord in Guardians. Evangeline Lilly comes along as Pym's daughter and initially she resents the inclusion of Scott Lang on this mission as she sees herself as the clear choice to don the suit. This is a good, fun, entertaining film and they do their best with the action sequences they do have but 'Ant-Man' overall lacks some of the large scale excitement of most of the other Marvel films.
Eric's Grade: B"
" It's ok
",0.296,0.9081,2021-02-07 00:00:00,6,"I wouldn't say this show sucks, but I wouldn't say this show is amazing. I think everyone who watches this show will have their own opinion depending on what they like about marvel."
" I actually thoroughly enjoyed 'Ant-Man'
",0.5563,0.9836,2021-01-19 00:00:00,8,"Much better than anticipated, I actually thoroughly enjoyed 'Ant-Man'. The concept is silly, but I felt it made it work very well.It starts off as more Paul Rudd-esque than Marvel-esque, especially with the comedy. I wasn't expecting much from it at that point, not that it was necessarily bad or anything but it wasn't what I'd expect from an MCU film. However, positively, it turns into something that fits in this universe.I enjoyed the action, score and humour. The cast do good things, with Paul Rudd filling the titular role nicely. I also really enjoyed Michael Douglas. Evangeline Lilly and Michael Peña are pluses, too. Corey Stoll, meanwhile, is a little meh I will say - entirely passable, but nothing memorable.This is a pleasant watch, one I'd recommend."
