title,title_sentiment_score,text_sentiment_score,date,rating,review
" Different Kind of Thriller
",0.1027,0.4005,2021-03-27 00:00:00,6,Very engaging story that will keep your attention. Unexpected ending to boot. Plenty of F bombs. Only objection is the typical Hollywood permissiveness to denigrate the Holy Name of Jesus so I've reduced rating due to that. They would never do that to their politically correct comrades.
" Better writing than 'Prisoners'
",0.4404,0.7964,2021-03-12 00:00:00,9,"Haven't seem this movie for a few year, was expecting to dislike this movie because of how messed up I remembered it being. But the writing here is actually amazing. Credit where it's due."
" Wow. Wow. Wow. WOW.
",0.9512,0.8259,2021-03-11 00:00:00,10,"It has been a long, LONG time since I've seen a movie which truly blew my mind. Then along came Nightcrawler.This is the perfect movie. Perfect. In every way. It's dark, sharp, witty, thrilling, intriguing. It's absolutely incredible that this is Dan Gilroy's directorial debut. The film has this uneasy, creeping feel to it, and Jake Gyllenhaal gives an absolutely incredible performance as what can only be described as a sociopath. It gives you a glimpse at the ugly side of the human condition, and has a storyline that is anything except predictable.There's a sort of darkly funny tone throughout the movie, and the entire thing will always keep you on your toes. The way that this movie is written will make it one you will not forget in a while. It's to the point. Nothing is sugarcoated. It shows the good, the bad, the ugly. It has all the elements of the perfect psychological thriller, and the way that the tension builds to the incredible climax is simply stunning.Highly recommend. It is the epitome of psych thriller movies, crime movies and the neo-noir genre.-Sasha"
" Final third is a letdown
",0.0,0.2263,2021-03-09 00:00:00,8,"The movie really enters the realm of impossibility in the final third, which is a shame. You can definitely feel the dip in quality , however that being said, one thing that remains excellent throughout is Gylenhal and his neurotic performance."
" Brilliant screenwriting
",0.5859,0.5563,2021-03-07 00:00:00,8,"I really enjoyed this film, the script and the development of the character, and the performance of Jake. The ambiance of the film is so mystic that would make you dive more into the story."
" "",, if you're seeing me, you're having the worst day of your life.""
",-0.6249,0.8161,2021-03-05 00:00:00,7,"Wow! How did Gyllenhaal NOT get nominated for more awards for this performance? It's insane how good he
is in this!!Gyllenhaal plays Louis Bloom, a hustler/theif/sociopath who stumbles upon the world of Nightcrawling, and starts filming crime scenes as they break, and sells them the highest bidding news studio. This cutthroat line of work leads Bloom to do 'whatever it takes' to climb to the top of his new profession,, even breaking the law,,,"
" A dynamic movie with
",0.3818,-0.4588,2021-02-28 00:00:00,8,"Shocking, kind of unpredictable, the main character the role it's just absolutely incredible. A punch face to society and a indiscreet critic to the massive channel media.
Recommended,"
" It has a terrific message for anyone willing to listen
",0.4767,0.3612,2021-02-27 00:00:00,8,Mesmerizing. Thought-provoking. Dark. I watched this after Brokeback so you can imagine the heart-pinching unrest as Jake Gyllenhaal portrayed the borderline-crazed Lou with such natural flair. It's wildcats-Bundy all over again for me.
" One of a Kind
",0.5267,0.8122,2021-02-26 00:00:00,10,"I have never seen a film quite like this. It's disturbing, daring and original. Great movie"
" Intense
",0.0772,0.8689,2021-02-20 00:00:00,7,A great watch and compelling story. Jake Gyllenhaal is amazing.
" Reality TV meets Acting
",0.0,-0.6239,2021-02-17 00:00:00,10,"Omg! Every frame is deadly, the master and pupil relationship is as cruel as can be."
" Gyllenhaal at his best
",0.6369,0.8945,2021-02-14 00:00:00,7,"""Nightcrawler"" gives us one of Gyllenhaal's best performances of his career. He embraces the leading role brilliantly, giving the film a unique edge to it. It's an odd character to play, but Gyllenhaal surprises us with the near-perfect performance, adding so much more pizzazz to the interesting storyline."
" Great story, great acting, great movie, but.... I just didn't enjoy it.
",0.8927,0.5517,2021-02-08 00:00:00,7,"Gyllenhaal's acting was spot on in this movie. I've only seen one other film with him (Prisoner's) and I was blown away by how completely he adopts the roles. You don't think of him as Gyllenhaal, you think of him as Bloom or Loki.The movie in general was great as well. Interesting premise, successful execution, etc etc.But it just didn't set well with me. Maybe it's because it's so bleak and depressing, maybe because I felt like the movie didn't go anywhere. But I didn't come away from Nightcrawler with very many levels of positivity.Listen, I can handle sad, dark, and depressing films. But they also have to carry a purpose. This movie felt aimless.It's a movie many will enjoy, but it's not for me."
" Dark, thought provoking, fun
",0.3612,0.9158,2021-02-07 00:00:00,10,"Personally i don't think i have ever seen a movie that is part character study, part dark comedy, part media criticism, part action thriller. Besides being kinda unique in that way what i like most about it is its weird humour, which is so dark that i'm not even sure if it's always intentional. For me it's just fun to watch these total lunatics go down their empathy free, career obsessed rabbit hole. Gyllenhaal is absolutely brilliant. For me it's a dark comedy first and foremost and it's probably one of my favourite movies of the last 20 years."
" They should have named this movie ""Jake Gyllenhall talks, talks, talks, and talks again""
",0.0,0.6717,2021-02-07 00:00:00,3,"Really, he can't stop talking and talking and talking. Who cares? other than that, what is supposed to be this thing about? the idea that violence sells well on TV? I need a two-hour long movie to know that when metal bands in the 80's repeated that at nauseam, and said it in songs of four-five minutes? the only saving grace of this utter borefest is the lady in charge at the TV station, hence I give a three based on her being ultra-smokin' hot. Other than that, this is recommended only if you have finish your sleeping pills and you need something to go to the bed. It's a no from me."
" Who is the Real villain here?
",-0.5574,0.9177,2021-02-06 00:00:00,8,"Is it Bloom (Gyllenhaal)?
The media?
Or us?The movie does present these issues (primarily the first 2) but they are overshadowed by the power of the 2 main characters, Gyllenhaal and Russo. So rather than focusing on the issues we tend to look at the monsterish behaviour of those characters, letting us and the industry off the hook.Its a cool movie with modern day actions, ethics and morals taken to extremes to present us with quite a wild ride.Thought provoking and entertaining, quite the winner!!"
" Louis Bloom made us remember the amazing Anton Chigurh from ""No Country for Old Men""
",0.3818,0.9328,2021-02-06 00:00:00,9,"First I would like to highlight Jake Gyllenhaal's spectacular performance. He played the role of ""discreet"" villain and ended up becoming more impactful to the audience if he had followed the exaggerated villain stereotype. He played the role of Louis Bloom, a sociopath who is a reflection of many of the media vultures around the world. First film I see in which he is the protagonist and I can't wait for more!
As for the film itself, I thought that the script was simple but very good. A film with relatively few characters which made it simple to watch, making it no less interesting for that reason. On the contrary, it is extremely well done, especially considering that it was the first film produced and written by this director.
Summing up and concluding, FANTASTIC FILM!"
" Way too unrealistic it's absurd
",0.0,-0.3071,2021-02-06 00:00:00,2,Story could have been interesting but the events are so absurd with the cops about as smart as 2nd graders. Worst Jake movie in his career
" Realistic, twisted, uncomfortable, tense
",-0.6124,0.5233,2021-02-04 00:00:00,7,"In Nightcrawler, you're following Lou who does freelance work by recording violent events during nighttime and selling the recordings to local television news. In the process of doing so he pushes the boundaries of legality because of his apparent psychopathic tendencies.
The film is great at building tension and making you feel uncomfortable as a result of the morally depraved actions depicted, which you get to witness first-hand through Lou's assistant.
Nightcrawler makes you feel like youre a passive accomplice in illegal activity and as though actually present, therefore making its single, - compared to contemporary spectacle driven movies - small-size and realistic action sequence feel incredibly real and full of emotional impact.
My only noteworthy gripe with it is that, in what seems to be an attempt to compensate for the small amount of action in the eyes of those whose attention cannot simply be kept by the great amount of tension, right around the climax, it resorts to including a romantic interlude and other details that do make sense as an extension of the protagonists psychopathy and the logical progression of the plot, yet feel contrived and unnecessary, making the movie seem like somewhat of a farce in the theatrical sense. It stands to reason that this was intentional and does not detract from the greatness of the movie too much, as it did still work, despite calling my attention to it's inner workings."
" How further you can push your boundaries to satisfy your personal and professional goals?
",0.4588,-0.1497,2021-02-02 00:00:00,8,"Jake Gyllenhaal portrays Louis Bloom, an unemployed guy that is up to everything in order to survive, even if this means to be unethical and despicable. The film immediately picture him committing minor thefts, but then he escalates quickly, becoming crazy and dangerous, when he discovers that he can make tons of money by filming real crime scenes, and building a career out of this. The more you watch him, the more you hate him.But this is not a movie just about a socially awkward sociopath, but also against the media manipulation, how news broadcast can twist facts and create a story from scratch, panicking people. In particular Nina, the KWLA director, has no morale at all and always pushes Louis one step forward, so she can obtain the latest scoop, to have bloodier and more graphic contents airing on the network. She just wants to save her career, and be the best on the field. These two are not only completely unprofessional, but also horrible human beings. The acting from Mr. Gyllenhaal is on point and managed to perfectly portray the descent into madness of the main character.The movie is very tense, and there a few scenes, especially in the middle and final sections, that kept me glued to the screen. The few action-packed sequences are very well directed and perfectly choregraphed. There are very explicit moments, but these are never all over the place, or unjustified. ""Nightcrawler"" is not scared to push boundaries and it takes quite a few risks, but it delivers. The result is an entertaining and intriguing movie that lasts two hours. It is not for everyone and if you are particularly sensitive to violence, this might be a hard one to watch, or even a pass. I highly recommend it and I wish that we can have more productions like this one."
" Interesting and Informative
",0.4019,0.9707,2021-01-27 00:00:00,8,"Not only is this movie entertaining, but it's a great informative look into the media business, and what happens when a psychopath gets involved. I like that it's subtle; they don't have to explicitly show things to get the message across. It's super dark, but still fun to watch."
