title,title_sentiment_score,text_sentiment_score,date,rating,review
" I actually really liked it
",0.4754,0.7219,2021-01-27 00:00:00,8,I was really impressed with how decent this movie turned out to be it is really creepy. If you're into horror movies I highly recommend giving it a try!!!
" scaryyyyyyyy
",0.0,0.5818,2021-01-23 00:00:00,7,"Very scary, it worth watching
jess played wonderful role"
" Don't bother knocking.
",0.2584,-0.1695,2020-12-13 00:00:00,4,It's not worth the watch. Just watch it if you have absolutely nothing else to watch.
" Much Jumpscares I loved it
",0.5994,0.6426,2020-10-18 00:00:00,10,"Want to get Scared ? Don't Knock Twice will help.
Here are a lot of review that nothing is new in the movie.But why you watch a horror movie ? TO GET SCARED, which this movie successfully did.Don't Knock Twice gives you chills throughout the film. The movie is FULL OF JUMPSCARES. Story is decent. You will not get bored. Actors are all superb specially Katee Sackoff. The special effects are good. Direction is very good. Everything is good.Don't go with the other review. WATCH THE FILM and DECIDE YOURSELF whether it was good enough to scare you.The movie is a lot more scary than many mainstream horror movies. 10 out of 10 from me. :)"
" Ouuch!! What a Trainwreck
",0.0,-0.9432,2020-08-18 00:00:00,2,"Gahh where do you even begin. They put all the cliche horror elements in one movie and tried to end it with a clever twist that derailed right off the screen and crashed into a jumbled production mess. This movie was dumb, the acting is horrible, the writing is all over the place. My wife and I seriously don't know what we just finished watching. We both felt a numb emptiness in our head for about 2-3 minutes after it was over attempting to articulate the garbage we just watched. Why would IFC support this!?"
" They shouldn't have even knocked once....
",0.0,0.4033,2020-08-18 00:00:00,2,"This is by far one of the most pointless movies I have ever seen. Over the top nothingness. I wanted to like it, the premise seemed like it could develop into something. It seemed like it took parts of other horror movies and tried to mash them all in this one movie. The character development was very poor and scattered. I personally did not like any part of this movie."
" Don't watch twice
",0.0,-0.6908,2020-08-14 00:00:00,5,"My review title should say it all. If you are on a weekend with nothing to watch and decide to kill some time, watch it."
" Awful movie with equally awful implications
",-0.7184,-0.9873,2020-08-04 00:00:00,1,"I watched this to wind down for bed. Probably not the best idea in hindsight. Not because it's a horror movie (it's REALLY not scary), but because it's just awful.It's got no sense of structure, every moment that's supposed to come off as ""heartwarming"" is just incredibly unearned (at best. More on that below), the characters act like morons and the movie keeps trying to be artsy and failing miserably, to the point where a couple of times, I actually had trouble following it in places. And the kicker?Okay, so the movie's about a girl being haunted and she moves back in with her mother, who put her into a children's home years ago. There's a scene where the social worker is visiting for the usual ""check in"" visit where the ghost/demon/whatever-I-don't-care wrecks some stuff and it looks like the girl did it. The mother actually hisses ""What is WRONG with you?"" at her daughter, and yet the social worker doesn't IMMEDIATELY get the kid out of there. Worse still, the next scene is the mother calling social services and is clearly thinking about giving her daughter up again, and we're supposed to be happy that she doesn't. No, I'm sorry, if you scream at your daughter for acting out when she has a list of reasons for resenting you that's as long as my arm, you are unfit as a parent and don't get to have the high ground in any capacity. And then she has the audacity to say that she loves her daughter in order to keep her from rightfully leaving. While unpacking her daughter's bag, no less. Abusive behaviour hiding behind the ""they're family, so they need to stick together"" is always disgusting.Basically, save yourself 90 minutes and don't bother with this trainwreck of a film. It's one of the worst movies I've seen in a while, and I watch a LOT of bad movies."
" It's really hard to watch Pooneh act
",-0.1761,-0.0475,2020-06-08 00:00:00,6,"She is really not good at acting, she was reading her lines like a machine 😫"
" Could've Been Better
",0.4404,0.4069,2020-04-30 00:00:00,4,"This 2016 horror film stars Katee Sackhoff and Lucy Boynton.
Sackhoff (Halloween Resurrection) plays Jess, a sculptor who tries to repair her relationship with her rebellious daughter, Chloe (Boynton). Soon, Chloe is haunted by the evil spirit of a witch after knocking on her door twice. Chloe seeks help from Jess who also starts having nightmares and visions. This starts off ok with potential, but could've been better. There are some creepy moments, the score is good and both women aren't bad in it.
If you're into supernatural horror, give this a try."
" Meh
",-0.0772,-0.3182,2020-04-10 00:00:00,3,"This movie tried to get the scares through and occasionally it may land, but slow narrative make this movie seem drawn out with little content. The ending left me questioning the whole plot of the movie due to an unexplained connection with one of the characters and the events surrounding the main characters."
" Barely worth a 1 time watch.
",0.1548,0.6369,2020-04-10 00:00:00,4,"This was a rather slow movie and feels like it dragged on. Acting was alright and story was okay, though this movie was more for background noise if anything. Didn't grab my attention until the end."
" Przepraszam it's a no from me
",-0.296,-0.8733,2020-04-08 00:00:00,4,"The mediocre rating on this film is pretty accurate. It's pretty generic and doesn't have much to offer that hasn't already been done and seen before. The biggest disappointment was the lack of any feeling or emotional attachment for the leading characters. While watching you just don't feel much connection or empathy for either Jess or Chloe. While some characters disappear during the film and seem to be forgotten about by everyone fairly quickly and then they are almost never mentioned again.There is an amusing sense while watching these types of films which at the end of the day take away a lot of believability to the story as the whole. And that is why the spirit itself doesn't just kill or possess it's victims. But rather it seems to want to scare and intimidate them and then disappear at the presence of another character. While then only wanting to reappear when no one else is around and the person is at their most vulnerable. That being said it tries to deliver a couple of creepy moments with the materialisation of the witch in confined uncomfortable spots. Unfortunately these moments in the film were few and far between.There were two scenes which that made me cringe. But as a whole the movie didn't have me on the edge of my seat and instead left me slightly confused with the many minor plot holes and linear storytelling. Props to Pooneh (Tira) who I believe played the most interesting character, it was just a shame for her lack of screen time. I would recommend you look elsewhere however it you want to see better films in this genre like Insidious or Candyman.4/10"
" Very effective horror ...
",-0.1494,-0.6108,2020-03-04 00:00:00,8,"This is a very effective horror film involving a sculptor who attempts to rebuild a relationship with her estranged daughter. While Jess (Katee Sackhoff) has become fairly successful in her field, Chloe (Lucy Boynton) is mischievous, occasionally bratty and appears to have attracted the attention of a demon.Having got that plot detail out of the way, we are then treated to some scary set-pieces, some of which are familiar from other similar horror projects, and others which are more impressive on their own merits. While the plot itself isn't advanced much during this time, other than to cast doubt on who exactly the true villain is, it is enormous fun to sit back and let Director Caradog James's effectively orchestrated chills do their work.The pay-off however, is that there isn't one. We find out what the entity isn't, but we don't find out what it is. Not that films, horror in particular, need to have every plot detail tidied up by the close - sometimes only having suggestions as to the perpetrator of evil is enough. It is all down to individual opinion, and mine is that 'Don't Knock Twice' is a very effective, well played and beautifully written horror venture. My score is 8 out of 10."
" Don't listen to the haters.
",-0.4939,0.2714,2020-02-12 00:00:00,9,"This movie is spooky, scary, twisty, and engrossing. All the actors are believable. The effects are on point. The story is original. Definitely watch this one!"
