title,title_sentiment_score,text_sentiment_score,date,rating,review
" Absolutely Superb . .
",0.659,0.7351,2021-03-27 00:00:00,9,"If ever there was a movie that flew underneath the radar, this could be it.What a fabulous film.Engaging and involving throughout.Totally captivating, tender and intriguing . . powerful too.""Excellent"""
" Memento for the geriatric
",0.0,0.8519,2021-02-27 00:00:00,7,"Zev and Max are two elderly Jewish gentlemen spending their final years in a plush retirement home. Max is on a wheelchair, while Zev albeit mobile suffers from dementia. Just after Zev's wife death, Max reminds Zev of his pledge and sends him on his merry way with a letter of instructions, a wad of cash and a Greyhound ticket.It turns out, Max located an SS officer they had the misfortune to meet in Auschwitz and insists on Zev killing him. However, the nazi goes under a fake moniker shared by four men. Therefore Zev must travel from the closest to the furthest, to determine which one he's going to kill.As the joke goes, Zev would need a GPS for the elderly that not only tells him how to get somewhere, but also why. Luckily Zev can read Max's letter because he keeps forgetting why he's on the road. When Zev reaches his destination, a plot twist will make you reconsider what you thought you knew.The plot twist is of the hardly believable type, but it makes for a good show. Besides, both Plummer and Landau, as Zev and Max offer a great interpretation. The cinephiles will inevitably compare Remember to Memento, even if the latter was way more sophisticated.PS for those who complain about ""another movie on the Shoah... didn't you check the plot, before embarking on the viewing?"
" Max had a plan ...
",0.0,0.3387,2021-02-26 00:00:00,10,"This unusual film featuring two iconic actors in the twilight of their careers ends with a clever plot twist you will not see coming. It has something important to say about dementia, the Holocaust, revenge and justice in just 95 minutes. Martin Landau and Christopher Plummer have never been better."
" Powerful
",0.4215,0.6124,2021-02-25 00:00:00,8,"Christopher Plummer has just recently passed away and left many powerful movies. I personally enjoyed the movie as an old man with dementia still goes after his revenge. In this sense, revenge is such a strong emotion that even can defeat forgetting.
I can identify myself with Zev as the past continuously slips away. Find it hard to remember even a few years ago. Friendships are forgotten, and what is left behind is certain emotions with bad taste. Zev actually exemplifies the bliss of forgetting. A powerful script with a plot twist at the end."
" Just WOW
",0.6739,0.7064,2021-02-15 00:00:00,10,"I stumbled across this movie on prime tonight and of course Christopher Walken grabbed my attention, so settled in to watch not expecting more than solid acting perhaps.Considering the main characters are 90 somethings it feels relatively fast paced, the story takes grip and you are drawn into the plot. A revenge flic but with a difference.So many memorable films have tackled the holocaust story, but this film takes a different route. No real violence or harrowing scenes are needed to get you on board immediately, routing for the main character and the task he faces.Interestingly it also explores dementia and the very real issues that this condition brings. At times its sad and moving, without losing the real focus of the film.The last scenes are brilliant. It's not often you don't see the twist or at least feel the twist coming, but this final act blew me away. It left me genuinely moved and astonished at the quality of movie I had just viewed.The title Remember is perfect, a play on the dementia angle as well as a reminder that no generation should forget the atrocities of the 2nd World War.Amazing film that should be at the top if your viewing list."
" Remembering Christopher Plummer
",0.0,0.8879,2021-02-15 00:00:00,10,It is one of the great plot twists that ever made. I watched this movie because I have a huge crush on Christopher Plummer and his sudden passing was one of the hardest heartbreaks I have to face. My heart was happy seeing him playing the piano and I want to go inside the screen to hug this man while being confused about his mission. The movie is 10/10 I never see that scene coming. Extraordinary script!!!
" Extremely good performance by Plummer
",0.4927,0.9809,2021-02-14 00:00:00,7,"Christopher Plummer stars alongside Martin Landau in this extremely good film. Landau puts in a good and subdued performance which is just what his part needed, and he delivers. Christopher Plummer puts in an extremely good performance playing his character with Dementia to near perfection. The ending of the film is incredible in its story and is certainly helped in its set-up to that point in the film by the acting of Plummer and the direction of the film in general. There is an absolutely incredible scene near the middle of the film with Plummer & Dean Norris that is a masterful piece of performance & directing that will make film historians want to rewind and re-watch the scene, the scene is that good. It's almost hard to believe that Plummer was 85 years old when this extremely good film was released, and Plummer could somehow magically act better than most actors between the bottom of his chin to the tip of his nose; but of course we get to see his entire face. This film works so well in part because the cast is full of good actors that can perform with Plummer and the Director certainly was focused and envisioned."
" Multi-faceted and intriguing revenge thriller
",-0.4588,-0.5873,2021-02-07 00:00:00,10,"I cannot recommend this Hitchcockian thriller enough. I can only imagine how different it looks on a second viewing: initially, this appears to be a movie about revenge and mourning. Knowledge of the twist (one of the best twists I have seen in years by the way) turns this from a revenge thriller into a disturbing fable about identity, guilt. and self-loathing.But ignore my academic description-- this is amazing, especially the performance of the late great Christopher Plummer."
" It's a good movie with some not so good features
",0.7003,0.93,2021-01-25 00:00:00,7,"This movie is a drama.. and a capable one. The atmosphere is dense, the topic is obviously very serious, Christopher Plummer does a great job and eventhough there is no real action the movie has an ok flow to it. But.. Direction is flat and script is unimaginative. The plot is a bit unrealistic just to serve the storyline and the finale is somewhat hard to believe but still is a powerful moment. Overall enjoyable and I recommend to give it a watch but don't think about it too much afterwards"
" I wish I could watch this again without knowing how it ends!
",0.4574,0.8936,2021-01-13 00:00:00,10,"This is the first review I have left, having been a member of IMDB for a number of years, but was compelled to do so after watching 'Remember'.I cannot recall watching such a powerful film that I picked at random, with an Oscar creditable performance from Christopher Plummer.I cannot say too much more without risking a 'spoiler', but urge you to just watch this film if you are reading this."
