title,title_sentiment_score,text_sentiment_score,date,rating,review
" Stunning!!
",0.4912,0.9745,2021-02-13 00:00:00,10,"This was so adorable! As a cat owner and lover myself I needed to see this - and I can tell you my expectations aren't disappointed. What I liked most was the camera work, the beautiful scenery of Istanbul and how authentic the dialogs and everything was. Cats are just our little fluffy companions in life. They carry so much love in their hearts, it's a true blessing."
" Wonderfully Made Cat Documentary
",0.5994,0.9011,2020-07-29 00:00:00,8,"I really enjoyed watching this documentary. The camera work is wonderful and the people and cats selected to feature are interesting and engaging. Also, there is a lot of variety in the subjects of the documentary. Everything is about the cats of Istanbul, but each has his or her own story and personality.I do think it dragged a little at the end. I know the director wanted it to be feature length, but then end was not as powerful as the beginning and middle.Its definitely for cat lovers."
" Nice one
",0.4215,0.8934,2020-07-07 00:00:00,9,"Me and my cat enjoyed this film/documentary very much. I guess all cat lovers and owners will too.
The fact that cameta is most of the time at cat level really makes this film interesting. Plus all the cats are really really cute.Besides that, you get to see Istanbul in the background. I have been to Istanbul 3 times but I have to admit I do not remember cats at all. On the other hand I do remember cats of Morocco and Tunis.9 from me."
" The Cats of Istanbul
",0.0,0.9958,2020-06-30 00:00:00,8,"A film about cats. Well, this was certainly something that attracted my attention. Okay, it probably isn't the only film about cats out there, but it is actually more of a documentary, and not one of the National Geographic ones either. No, it is actually pretty specific because it is about the cats of the city of Istanbul.A couple of years ago, when I was travelling through South-East Asia I discovered that Muslims seem to have an affinity for cats. This was particularly the case in Malaysia, and especially the case on the island of Phi Phi. Yeah, it turned out that Phi Phi island is crawling with cats, so I decided to do some digging and I came across this film. The thing is that Istanbul is also crawling with cats, and this is basically a documentary about this rather interesting trait that the city holds.They suggested that the reason there are so many cats in Istanbul is that when they built the sewers it literally attracted a plague of rats (though it might have been earlier than that). So, to deal with the rats the inhabitants introduced cats, and they literally exploded from there. Mind you, these aren't your typical house cats like we have here in Australia (and other parts of the Western World), these are cats that just simply wander around the streets and make their home wherever.In a way, as they say at the beginning of the film, the cats don't have masters, rather they are just free to come and go as they please, and they simply attach themselves to certain places and certain people. Yeah, sure, there is this concept here in the West that cats don't have masters, they have staff, but as I indicated, the cats in Instabul are free to come and go as they please, and they just end up attaching themselves to individuals, which is what I noticed around parts of South East Asia.This is a rather delightful film, and while the focus is on cats, they do explore the changing nature of Istanbul. They also speak with numerous people in the city, and their relationships with the cats. In a way they consider them to be not just a part of their lives, but a part of the city. It is interesting how some people even suggest that these cats give them a life of their own. Yeah, it is a rather delightful film, and really does capture an essence of Istandbul that probably most people have no idea about. In fact, it makes me want to go there just to see all the cats."
" A cat documentary for cat people.
",0.0,0.6705,2020-06-05 00:00:00,8,'Kedi' is a thoughtful and profoundly moving documentary that explores the hidden lives of Istanbul's street cats. Truly a cat documentary for cat people.
" Spay and neuter
",0.0,0.9531,2020-03-20 00:00:00,7,The movie has beautiful cinematography and in general very lovely scenes. It's wonderful to see people feed and care about the cats but if you really really care and educate yourself you have to spay and neuter them!!! It's so so important. This movie could have been educating about it ....
" The 4-pawed Citizens of Istanbul
",0.0,0.9837,2020-02-02 00:00:00,8,"It's nice to see how appreciated the street cats on Istanbul are for the citizens. This documentation shows the different characters of the cats and how people live with them on the streets. It's a very nice movie, surely made of cat lovers - people who care about cats. The cats behavior is told in an interesting way. I would have given it a full 10/10 if it had a more suspending background music. I did like the stories of the portrayed street cats. Cats are soooo cute! :D"
" Not worth
",-0.1695,-0.5209,2020-01-04 00:00:00,5,Turkish self advertisement. Not so much cats. Sad.
" Enjoyable
",0.4404,0.6301,2019-12-12 00:00:00,7,"Even though this documentary is not about the city of Istanbul, it would be impossible to have its importance ignored when telling the stories of one of its main residents. It certainly manages to hide the negatives of this chaotic city, focusing solely on the cats' perspective and the people who care about them. It was mostly enjoyable though it got a little repetitive due to non dynamic pacing.Stories of a few cats who live in Istanbul and people who surround them."
" A Kind & Gentle Documentary
",0.743,0.9571,2019-06-22 00:00:00,9,"I normally steer well clear of any film involving our animal friends as something terrible usually happens to them. It is upsetting enough in real life without having to endure it in a film as well. Kedi is not like that & you can safely watch without fear of any sadness. It might even restore your faith in human beings. The people who interact with the cats in this documentary are all kind. Even the big rough & tough fishermen have a caring approach to the animals.
With so many documentaries around about people doing awful things to other people & things it is extremely refreshing to have something like this film to give some balance. I had a smile on my face the entire two hour run time.
If you are an animal person, especially if you like cats, I absolutely, highly recommend this lovely documentary to you."
