title,title_sentiment_score,text_sentiment_score,date,rating,review
" Despite the sparse context and weak visuals, Divergent has fun with the good action scenes and with the gradual increase in the difficulty that Tris must face
",0.4939,0.9932,2021-03-13 00:00:00,7,"The world of Divergent is curious. In the opening minutes, Tris (Shailene Woodley) explains to the viewer that, in the not too distant future, the city of Chicago is destroyed and the residents were divided into factions, according to their qualities and choices: Selflessness, composed of altruists, current leaders; Dauntless, for the brave who act as policemen; Friendship, for the affectionate (and dressed like hippies); Candor, for those who speak only the truth; and Erudition, formed by intellectuals (and who may be plotting a coup d'état).Those who do not fit into any of the groups become homeless. But at the age of 16, the destiny can be much worse: those who fall into more than one of the factions are called divergent, hunted, imprisoned and even killed. But how did this separation occur? Nobody protested at the beginning? What was there before the division? Why are these five factions, and not others? The division system accounts for professions such as farmers (Amity), lawyers (Erudite) and guards (Dauntless), but where are the doctors, the artists? What do those of Candor do? It is not known. Perhaps the book explains this social and historical context well, but the film does not provide explanations.Disobedience, then, is something that is expected of teenagers, like any rite of passage. A bestseller among young people, Divergent embraces in a painless and behaved way (the only real break in Beatrice's life is also expected and obligatory, farewell to parents) the idea that the world is a place to be physically explored. Extreme sports and games are at the heart of that experience in the film, and while there is a minimal sense of threat - deaths are considerably more shocking in The Hunger Games - it is inevitable to see the heroine's journey in this film as a ride through an amusement park.Evan Daugherty, newcomer who wrote the script for Snow White and the Hunter, adapted with Vanessa Taylor the futuristic plot that runs, in good measure, as an American high school story, varnishing the mandatory division of groups in the cafeteria (nerds, athletes, patricinhas etc. here they just change their name), with the right to flirt between one burger and another. The screenwriters little explore the relationships between their characters with themselves and between them, failing to get the basics, which is to give the audience reason to care about the fate of those figures. Even the initial premise of the franchise is used minimally and ends up being almost neglected in favor of a novel pushed down to the audience.Based on the success of The Hunger Games saga, it was only a matter of time before another plot appeared in the cinemas that referred to a dark and totalitarian future. However, Divergent is inferior in terms of the Katniss Everdeen saga in terms of visual effects and art direction. The Hunger Games presented a boldness for costumes and sets that the world of Tris does not dare to imagine. The futuristic scene in Chicago is very minimalist, as if the future did not bring many aesthetic changes in relation to the present (or as if art directors had a reduced budget to work). Abnegation residents are known for their vow of poverty, but the other factions have similarly simple clothes and visual identities. Perhaps the greatest example of little visual inventiveness is Jeanine Matthews' (Winslet) costume, which should represent power, authority and coolness, but looks just like any executive. However, what takes a little interest out of the film are some (dozens) of poor dialogues, which may not even need to be in the script.As for the plot itself, The Hunger Games removes the structure of young people who fight among themselves to select the strongest - to impose a logic of bread and circus, in the case of Katniss's story, and by self-imposition of the young people themselves, in the case of the violent internal rules of Dauntless. Both governments are tyrannical, but Divergent's seems more perverse, since the residents themselves have assimilated the rules and started to reproduce the logic of extermination on their own. As for the script, it's a shame that the surprising amount of twists and turns in Divergent ends up sacrificing tension. Important moments such as Dauntless tests, or Tris' aptitude test are revealed without any suspense, without scenes of anticipation. When the tests start, Tris is always one of the first to participate, enters the room quickly and does what she has to do. If he had more time or more attention to the pace, the director would be able to build a claustrophobic atmosphere - which The Hunger Games achieved most successfully in its gaming arena.The film loses a little of its potential when it does not free itself and the ordinary. The novel inserted in the story proves to be potentially distracting. The construction of the main character is interesting and the show is becoming strong and fearless, but the possibility of this being eclipsed by her relationship with the character Four is strong. Thus, the message loses power in the face of the romantic ending that the character may or may not have. The need to serve larger audiences is stronger than the message that it is possible to be different and that there is no mistake in that.Another failure was to structure the film in such a way that moments lost due importance. We see the character entering various situations of overcoming and challenging throughout the film, but the last challenges and overcoming are superficial and frivolous, not receiving much attention or even generating consequences for the character. In its struggle to free itself from the motto ""faction before the blood"" the film ends up taking the character away from the colon, in addition to simplistic resolutions at certain times and total detachment with characters and their deaths.Divergent has some advantages over the other franchises mentioned. There are many more scenes of action, combat, more blood and more training that Tris must go through. The script calmly accompanies the girl's improvement in the art of war - unlike Katniss, she has no innate talent before entering the ""games"", in this case, the training. The training pace is good, convincing, and Shailene Woodley is able to cope with the character's complexity, especially in times of tension, such as fear scenarios and knife testing. Director Neil Burger's camera constantly focuses on the actress's face, showing that the director knows where the biggest weight of the film resides. But, considering the violent universe in which Tris gets involved in choosing the Dauntless faction, Neil Burger's cowardice in showing the consequences of the training (and, later, of the military actions) perpetrated by the group, greatly minimizes the impact of these scenes. It is not about glorifying violence, but about showing more seriously its physical and emotional consequences, something that ""Hunger Games"", produced by the same Lionsgate / Summit has done so well. Some deaths that occur during the projection do not have the dramatic resonance that is required of them, because director Neil Burger seems to want to spare the audience any more uncomfortable emotions. Moments of tension, fear and excitement are present throughout the plot, but the often static camera dissolves part of what we should feel during these scenes, which then must only depend on the performance of the actors, who save at times.Overall, Neil Burger - the same as No Limits with Bradley Cooper - should be able to please fans and also those who are unaware of the books. Although not daring visually, limited to filming his characters up close and creating great aerial shots of the futuristic city (which reveal the limitation of special effects), Burger knew how to explore certain elements of the story, such as the half-destroyed city of Chicago, which it served to dictate the tone that the film needed. Neil still changed the end of the film a little, differentiating it from the original version (but not much) which ended up creating a very interesting outcome. The soundtrack, produced by none other than Hans Zimmer in partnership with Junkie XL and Ellie Goulding, is simply sensational and fits very well with all the scenes.Even so, Divergent has fun with the good action scenes and with the gradual increase in the difficulty that Tris must face. It is also worth highlighting the protagonist's simple and punctual romance with leader Four, without excessive love scenes. Despite the sparse context and weak visuals, the film managed to fulfill the two biggest challenges it faced: including as much of the story as possible in the script while maintaining its loyalty, to please the fans of the book, and explaining the minimal bases of the story, to those who still don't know the work of Veronica Roth. Despite having a slow pace (it's 2h20 of film), Divergent's script does not compromise by giving time for the story to be told smoothly (although a 15 or 20-minute edition would do the plot well). And, of course, there are hooks for the sequels, since the film is the first in a trilogy. The tip is to enter the room without waiting too long and leave satisfied after the session with a film that fulfills its goal: entertaining the audience. What is already more than could be imagined in a plot that, at first, seems to be a mixture of so many copies aimed at teenagers and launched on screens in recent years."
" Ashley Judd, Tony Goldwin, Zoe Kravitz, tops!
",0.5562,0.7948,2021-03-12 00:00:00,6,"This movie popped up on my YouTube tv. I never heard of it. I started watching it, when I saw Ashley Judd I was hooked! I love Ashley Judd and she did not disappoint in this movie.
I thought the character of Beatrice was written haphazardly. It seemed very odd that she joins dauntless when she has the habit of telling the truth to the point that it makes people uncomfortable. Her fearlessness about telling the truth follows her when she meets high-ranking officials / leaders of this dystopian setting.
That behavior is by definition a Candor ""they always tell the truth, even when you wish they wouldn't""
hello!
I just don't buy it that Beatrice would choose dauntless, or that she would be that confused about what to do with her life. Yeah I get it that she was impressed by them, because in a way they are impressive in a scary way. but nowhere in her life did she ever demonstrate the traits of a dauntless.
It's not believable that Beatrice/Tris would pass all the dauntless tests either. She's a kid, she is weak, her legs and arms are spindly. It's a set up for eyecandy is all it is, and that's why it loses a solid 4 stars. She is the center of attention, she's a main character, but without the support of ALL the other actors, she's not one bit believable as dauntless.
Tony Goldwin's character, he did an excellent job! Zoe Kravitz, wow! I want to keep seeing her, she did such an excellent portrayal of her character.
Kate Winslet was outstanding as leader. She was quite the politician, always careful to say the right thing to be on top, of course that's the writers, but her delivery was spot on. Did not miss a mark!
If I would've read the reviews before this movie popped up, I would never have seen this. It's PG-13 for a reason, and usually has to do with suggestive sex scenes, but this time, it's just the flat out gratuitous violence.
So I am disappointed that I watched it because now I'm kind of curious about the second and third installment, but I won't be watching them. I will read spoiler reviews to get the jist. I do not need to see those nasty violent scenes to be entertained.
That said, the fact that there is installment two and three, doesn't make sense to me. At the end when Tish and Four give Jeanine the serum and she stops the program and destroys it, in this suggestive state why didn't they make her write a suicide note with new instructions for the people, and kill herself?
Because they need installments two and three.
Whatever."
" Almost
",0.0,-0.128,2021-02-19 00:00:00,6,"Despite the obvious borrowing of Harry Potter, Hunger Games, and a little bit of The Birds, you had me for a hundred minutes. Some movies know when to start concluding. But this one is among those that did not know the time frame of when to start the resolution."
" An excellent film.
",0.5719,0.9963,2021-02-14 00:00:00,8,"After the resounding success of ""Hunger Games"", American studios were hungry for more films and trilogies for young adults. ""Maze Runner"" and ""Divergent"" were two of the most evident, with scripts and source material that, in everything, remind us of ""Hunger Games"". In this film, the beginning of another trilogy, we are presented with a dystopian future: the human race faced the Third World War and almost died out.In order to regain peace, the survivors grouped in the city of Chicago and created factions, in which they engaged according to their vocation: Erudite grouped intellectuals, teachers and scientists; Amity did the same with farmers, manufacturers, artisans and traders; Candor includes magistrates, lawyers, bailiffs and lawmakers; Dauntless welcomed the police and military; the Abnegation brought together civil servants, doctors, nurses, social workers and all those who dedicate their lives to helping others. By their characteristics, they are also the political leaders. The faction is chosen in adolescence, after a vocational test that should help, or even indicate, to which faction you belong. There are also those who have no faction or have left theirs, and who live in misery. In a system where the faction is more relevant than family, being without a faction is being excluded from society.The young protagonist is Beatrice, or Tris, whom the vocation test indicated belonging to more than one faction, that is, being a Divergent, a serious threat to the faction system. Choosing to join the Dauntless, she will face serious difficulties to integrate and pass the tests presented to her. To make matters worse, her father, who is one of the leaders of the Abnegation, is being questioned by the strength of the Erudite, led by the cruel Jeannine, eager to rise to power, albeit by violence.I really liked the movie, overall. At the time it was released I felt it went quite unnoticed, overshadowed especially by ""Maze Runner"". Now that some years have passed and the success of the competitors has faded, it was interesting to see this film, I felt that I could appreciate it better and that the film has aged well until now. The story is good, it holds us to the end, and it develops in an engaging way.The cast is quite good and competent at what they should do. I especially liked Shailene Woodley, who I didn't know until I saw her here. She is good at what she does, she has talent and, on a more personal note, she is identical to an old flame of mine, which is almost the same age as her, and that of course made me remember my own past. Theo James was also excellent, particularly in the action scenes, where he seems cut out for the role. Miles Teller is just as good, especially considering that his character is hateful. Equally worthy of our hatred is the character of Jai Courtney, who is very good at the task of being rude, brutish and somewhat sadistic. Kate Winslet is cold and insensitive, and in fact she performed very well, but I don't know if I would bet on her as the first choice for the character. The film also features Zoe Kravitz, Ansel Elgort and Ashley Judd.Technically, the film is visually impressive. The cinematography is excellent, vibrant and sharp, and I loved the landscapes of a half-destroyed and decadent Chicago, of dry rivers and lakes, and devastated buildings. Incredible, but not coherent: if the entire human population was there, wouldn't more space be needed? Why not rebuild all? Didn't they have two hundred years of peace to do so? Another thing I liked and found amazing was the action and fighting sequences. Really well executed. I also liked to see Intrepid climb buildings with ease ... in a city that is famous for its strong winds (another logic problem that can only be forgiven for being less relevant). The sets and costumes were very well done and the soundtrack also fits into the overall set."
" It drew my attention and kept it!
",0.0,0.9421,2021-02-09 00:00:00,9,"I thoroughly enjoyed this movie. I have not read the books, but that is why I didn't. The movie needs to be judged on its own merits and be treated as an individual entity. The actors brought their parts to life and I thought thoroughly well, especially the leads. A couple of parts could have been played by better actors, namely her mother and his."
" Cool very cool
",0.5984,0.9668,2021-01-31 00:00:00,10,"It's my favourite Movie. I Love it! Give it a Chance you will love it. So good. Indescribable. The film was really good, please give the film a chance. It makes up a big part of my childhood. It is legen wait for it darf."
" Nice
",0.4215,0.34,2021-01-29 00:00:00,6,"Lovely film, but once you watch it you have to watched the whole series , it's not a one time film"
" A Fun Dystopian Drama But Not a Perfect Adaptation
",-0.4305,0.986,2021-01-24 00:00:00,8,"In The Divergent by Veronica Ruth, Beatrice Prior is a teenager about to choose her place in the dystopian future of post-apocalyptic Chicago. There are five factions with their own ideas about why the future is shaped the way it is and what they would do to make sure it never happens again. The five factions are Dauntless, Abnegation, Erudite, Candor and Amity those who believe lack of courage, kindness, intelligence, fidelity, and peace in that very order was the problem. Each sixteen year old does a test to determine which faction they belong to. However some kids do not identify not with one faction but two or more and Beatrice Prior is one of those people. Beatrice had the choice between Erudite, Dauntless and Abnegation. When she keeps her Divergent identity a secret and leaves Abnegation for Dauntless that one move changed the moral development of her character.Now renamed Tris Prior because it is a more aggressive name then Beatrice, she knows that if she shows she is a devoted Dauntless person, it would make people very suspicious. She earned the respect of a lot of people at the Dauntless initiation due to her actions during the initiation training with a paintball style capture in the flag game. She showed her other two sides (Erudite and Abnegation) a lot during the game using her intelligence to look at the enemy team from an abandoned Ferris wheel and choosing a more passive approach towards her opponents. Her choice ultimately led her to change the way she acted long gone, when she was the tiny figure with no muscle, to a full blown adult with muscles who has mastered her fears. Her choice of Dauntless led her to have a loving relationship with Tobias Eaton because of which she had a leap towards adulthood out of her adolescence. While this was going on her relationship with Peter was a wicked one and overall helped her overcome her biggest challenge yet. Peter was seen as the antagonist in the story up to a point, Peter from the start was seen as very aggressive when fighting against people. Then a malicious occasion occurred as Peter stabbed a person in the eye above him in the dauntless rating - Edward, and in the process proceeds to make Edward Factionless - the people in poverty without a clan. If she does not finish high enough in the Dauntless rating Tris will become one of the Factionless which given her small size looked likely. Then she got attacked by Peter and a couple of his friends, which she only survived thanks to Tobias who is not only her instructor but also her love interest. When she goes through the fear test, the first time in a long time she was scared of showing she was a Divergent. Tris and Tobias go through the fear test once before doing the test for real, this is extremely important for Tris because it is the final test to join Dauntless. Tris does not mistakenly use her Erudite and Abnegation activities during the actual test. For example when she was stuck in a water tank about to lose oxygen she uses brute strength to break free instead of her intelligence, which if it did not matter, she would have had used. While Tris was passing the simulations, something was brewing that would change post apocalyptic Chicago forever. The tensions between the Erudite and the Abnegation were at an all time high because the Erudite were filled with greed and the abnegation were anything but greedy. Her choice of Dauntless changed the situation as a whole, making her aware of the attack on her former faction. This necessitated the banding together of people like Tobias, her father, mother, and son to help stop the Erudites. Which Tris could not do if she was still in Abnegation. In the end, Tris' father and mother sacrifices their lives because of their ultimate goal to make certain that Erudite not kill the Abnegation faction. It was a sacrifice made even sourer once Tris' brother admitted to making the brainwashing serum injected into the Dauntless faction to kill the Abnegation. This same brainwashing serum causes the death of more than half of the Abnegation faction. Without courageous Tris, they would have all died. To survive she had to finally find shelter with the Amity faction.
To conclude in The Divergent by Veronica Ruth, Tris Prior changed post apocalyptic Chicago by saving the Abnegation faction. In the process, she not only increased her already high confidence but also helped her transition to adulthood. She became a better stronger person because of it."
" I AM IN LOVE.
",0.6369,0.9403,2021-01-21 00:00:00,10,"WOW. just wow. this is just the first movie and i am in love. a work of art, literally!!!!"
" Not Like The Book
",-0.2755,-0.5617,2021-01-20 00:00:00,7,"Plot: it sticks to the book but not so well. Anyway is quite predictable, sadly.Actress and Actors & Acting: good job but not flawless. Sometimes there are some stiff (lol) movements.Soundtrack: some songs are out of tune (hearing a voice singing while watching a movie is not the best choice), but in general it's good.Visual Effects: very good!Conclusions: a good movie for young-adults, while if you are adult you may find it quite predictable and stiff.
And if you had already read the book it will let you down, maybe."
