title,title_sentiment_score,text_sentiment_score,date,rating,review
" Brilliant and charming and funny
",0.8885,0.296,2021-04-10 00:00:00,10,A genuine gem of a film by comedians at their peak.One of the greats.
" Amy forever
",0.0,0.8478,2021-04-08 00:00:00,10,"This movie addresses a serious matter with humour, warmth and sharpness. One of my absolute favorite rom coms!"
" Bill Hader is good, Amy Schumer is simply not
",0.4404,0.1664,2021-04-07 00:00:00,1,"This movie kind of sucks, I feel like I would've liked it better if it wasn't her. I tried to like it but, no."
" Hader/Apatow/Swinton/LeBron/Cena
",0.0,0.9362,2021-04-07 00:00:00,7,"Firstly, I am not a fan of Schumer but the supporting cast, cameos and Judd Apatow's typical treatment of a RomCom makes this a reasonable outing and worthwhile.Bill Hader was underrated as usual and Tilda Swinton played an atypical role for her which I found amusing due to this fact. Although I enjoyed this film despite being a little cliche, but I don't think I will ever make an effort to see ""I Feel Pretty""."
" How you managed to get Tilda into this?
",0.0,-0.536,2021-04-04 00:00:00,1,"We get it Amy, you look so good now you can stand next to cheerleaders and be half naked half film, also you think drunk promiscuous emotionally unavailable= trainwreck, no surprise Apatow has always been awful in depicting ""dysfunctional"" women.I just hate that Hader is wasting he's talent."
" Only because of Bill Hader
",0.0,0.7783,2021-04-04 00:00:00,10,"Yes, only because of Bill Hader I watched this show. Also, he and Lebron are great together."
" Disappointing
",-0.4939,-0.8413,2021-04-03 00:00:00,2,"Just caught this movie in Netflix. I have always enjoyed Amy Schumer's stand-up comedy, so was really looking forward to watching this. Sadly, I was quite disappointed by this film, especially given its very high rotten tomatoes rating. Sorry to say, I didn't find it funny and stopped watching the movie halfway through."
" Absolutely hilarious
",0.4576,-0.4067,2021-03-08 00:00:00,8,"How has this only got a score of 6.6?
I laughed out loud so many times and the two leads seemed to have real chemistry... LeBron as the cheapskate agony aunt multi-millionaire was hilarious... If you don't laugh at this film then you really can't have any kind of a sense of humour..."
" Very funny
",0.4927,0.8999,2021-02-03 00:00:00,10,"Given that most positively reviewed movies suck these days and most negatively rated ones are actually good, I am happy to report this movie did not suck and actually was laugh out loud funny through many parts. Delivers."
" I hope Amy has another movie in her.
",0.4404,0.9802,2021-01-26 00:00:00,7,"This was great! Funny and sweet but not in a stupid, manipulative way. Just honest and hilarious. I really hope she's got another in her quiver. OH, and the Woody reference montage in the middle! Funny!"
" Trainwreck on 4k ultra hd
",0.0,0.9176,2021-01-25 00:00:00,7,"This movie was a scam!
I dont understand how the trailer said this was the ""#1 comedy in america"", i think i laughed only at the lebron james
scenes but thats only cuz hes a horrible actor and his voice made him sound like the perfect sissy he really is, this
movie is way to long for its material and some scenes were pulled straight from typical cheesy chick flicks which amy
obviously cant pull off. This movie was only funny to its own creators now on upgrade Upscaled 4K and Dolby Vision coming soon on Universal 4k ultra hd release may 2021"
" What's up with these reviews?
",0.0,0.5622,2020-12-08 00:00:00,10,"This movie is genuine, honest, a little raw...and that's okay. These other reviews...seem misplaced and maybe haters? This is so good. Solid and real. It's worth a watch. It's not Oscar but it's hysterical-a breath of fresh air. Amy, if you're reading this...message me! The scene with the dad (you know) is so vulnerable."
" Did someone laugh at least once?
",0.5574,-0.7587,2020-11-20 00:00:00,1,"Pointless, no need for long sentences to say that it was horribly not funny.I do not recommend"
" Honestly, not bad!
",0.7304,0.9728,2020-11-17 00:00:00,8,"Not the biggest fan of Schumer but absolutely love her in this! Bill Hader is wonderful and the two have great chemistry. Movie was well-cast and although it is filled with some not so funny moments, it still made me laugh, smile, and even cry. I would recommend!"
" Tsk. Tsk. Tsk. Shame-Shame-Shame On Amy Schumer
",0.0,-0.6195,2020-10-12 00:00:00,1,"You know, it really figures that ""Trainwreck's"" screenplay was written by z-grade actress/comedienne, Amy Schumer (who, as expected, also played the female lead in this dumber-than-dumb mess of pure nonsense).I really couldn't stand the way that Schumer seemed to want her character to be perceived as being adorably cute and outrageously shocking both in the same moment. Yeah. I really got totally sick of that phony baloney rubbish in no time flat.Anyway - With that all said - I seriously think that the only way for anyone to watch ""Trainwreck"" is to view it in super-duper ""fast-forward"" mode. And, then, just forget about it."
" Schumer is NOT FUNNY!
",-0.5007,0.5085,2020-10-10 00:00:00,1,"I have tried really hard to see how anyone finds this woman funny and just can't! I find everything funny, things most people wouldn't laugh at and yet, I have NEVER found anything Amy has said in either movies or standup that is remotely funny.
I watched 20 minutes of train wrecked and wanted to poke my eyes and ears out!How the hell is this woman getting any work! She is not funny! Maybe she has a lot of relatives and they are keeping her relevant by seeing her movies etc."
" The name says it all.
",0.0,-0.1027,2020-10-09 00:00:00,1,"Seriously. Who writes these scripts, funds the films, hires the actors, and at no point wonders: ""will people like this hot garbage?"""
" If You Gave This Movie a Low Score, You're Not a Critical Thinker
",-0.0356,0.7841,2020-09-27 00:00:00,10,"Albeit it designed for a very mature audience, this is possibly one of the cutest rom coms ever. The underlying messages and metaphors are likely to go right over shallow minds."
" It's not that bad but its not that great either....
",-0.5448,0.9879,2020-09-23 00:00:00,4,"Train wreck is a pretty well written piece for a first time movie and hats off to Amy for getting it done.The presentation is passable and the jokes are not so predictable that you want to walk out nor are they corny like a light hearted romantic comedy. which is probably why people are polarized. It tries to make a statement but it never seems to present a discernable plot.I thought it was better than I expected it to be for a first time release and for that bravo! Is it a good movie? I judge on 2 things:
Would I see the movie again? No, not intentionally but if my wife wanted to see it, I could sit next to her and surf on my phone.Would I recommend it? Not on a list I would recommend but Perhaps if you are a Schumer fan and tolerate early works I would be honest and say its not as bad as you have heard.So for me movies are all about expectations. I was an early Amy Schumer fan but as she progressed her humor didn't and now. not so much. I expected less and got a little more but not enough to try again."
" The Name Fits its Movie
",0.0,-0.6486,2020-09-10 00:00:00,2,"The film is overlong, feels like it's crawling by on several occasions, and is overall a pretty bad film. The cast is charming, in other movies. Schumer is obnoxiously overbearing, John Cena underused, LeBron- well he's the best part of the movie. It's a constant barrage of unfunny bits with no character, an uninspired score and an is an offensively bad film. If The Last Airbender weren't a movie, this'd be my personal number one worst film ever."
" Brilliantly Funny
",0.7845,-0.7107,2020-07-18 00:00:00,10,"I thought this was one of the funniest movies to come out in a long time. All of the ""not funny"" reviews, IMO, are by people that either a) hate Amy Schumer, or b) hate the role-reversal concept of this movie where the lead is a messed up woman jumping from relationship to relationship instead of it being a man.
Amy, Bill Hader, and especially John Cena are genuinely exceptional. Cena steals every scene he's in. This is a rom-com that has deep well-developed characters with strong emotional arcs. Highly recommended."
" Same Plot As Most Other Movies
",0.0,0.755,2020-07-18 00:00:00,7,"""Worth your time, even though it's 2 hours movie it's really enjoyable movie, but nothing special in this movie the plot is the same as most other movies, Amy Schumer in debut writer she was incridible, and Bill Hader he always gave his best performance"""
" Amy Schumer is disgusting
",-0.5267,-0.8837,2020-06-30 00:00:00,1,"This movie was unapologetically written by Amy Schumer. Amy Schumer is not funny, and it really shows in this film. I really don't understand how this woman shot to fame with lame jokes that would have gotten any male comedian booed off of stage oh, but it's okay for Amy Schumer to do it because she's a woman.This movie shows did Amy Schumer is a player, disgusting and that Bill Hader character is a complete and total wimp who would rather be enslaved to somebody rather than in a relationship with him. It's more like indentured servitude than it is a relationship, except there's no way to get out of this indentured servitude. Judd Apatow lost it years ago, and this movie blows."
" Unwatchable..awful..horrible
",0.0,-0.9494,2020-06-21 00:00:00,1,"This is the worst, stupidest, unfunny, childish, moronic movie I have ever seen. Amy Schumer is not funny and hard to watch. How Judd Apatow directed this and at no point said..this is awful...is beyond me."
" Only good thing is bill hader!!!
",0.5826,-0.9302,2020-05-05 00:00:00,4,I really wanted to like this movie but it failed to keep me ententertained. Im not saying its a bad movie. No its no bad. Its just really boring . Nothing special . Easily predictable . Sometimes very unrealistic. So i dont encourage you to watch this unless you have nothing else to watch.
" Bah
",0.0,-0.0953,2020-04-26 00:00:00,5,You'd really best be struggling for something to watch for this not to be an utter waste of your time.
" Terrible
",-0.4767,-0.8993,2020-04-25 00:00:00,2,"Terrible, just terrible
Eat
Red
Rusty
Ink
Blocks
LoserIt's was so awful
E"
" Comedy but not appropriate for kids...
",0.1901,0.6249,2020-04-07 00:00:00,7,"The first scene of the movie was a man and a woman having sex... A man's buttocks were shown with references about his penis being too big. There was another scene of a man putting his penis in her vagina with dirty talk... Some other sexual stuff as well. This movie was mainly about a sexy/promiscuous woman who hooks up with guys all over the place. Her dad drilled into her head that Monogamy isn't realistic. Frequent use of words including ""f--k,"" ""s--t,"" ""a--hole,"" ""bitch,"" ""c--kblocker,"" and more. Overall... Although this movie was inappropriate... It was still comedy which I like. This movie is okay for 18+ year olds..."
" The movie name suits it.
",0.0,-0.9605,2020-03-31 00:00:00,2,"In the time of quarantine I thought I could watch anything. But boy, was I wrong. Everything was not even cringy(to which we can laugh). It was just annoying and worst think not entertaining at all. Watch the first 15mins and you will get the gist of what a terrible movie looks like."
" Starts badly
",-0.4767,0.5869,2020-03-23 00:00:00,4,"The first act is generic and unfunny. I'm so promiscuous! I'm so high! I eat! I'm so drunk! I felt awkward watching it without so much as an exhale of recognition at some attempt at humour.It picks up once the main guy enters; and he carries it to mediocrity. Still no laughs, but a heartwarming ending."
