title,title_sentiment_score,text_sentiment_score,date,rating,review
" Beautiful movie
",0.5994,0.855,2021-04-08 00:00:00,8,"I loved this movie, the acting was really good and the story as well. The ending was a little sudden but still good."
" Great story
",0.6249,0.9654,2021-03-01 00:00:00,6,"It is a little bit Comedy a lot of drama and no Romance , but the story is really good.
-The question is was she good was she bad ? Yes it was wrong but ... ,
-Elliot Page was great and over all a good easy watching movie."
" Ignore the positive reviews, save your time.
",0.6486,0.1602,2021-01-24 00:00:00,1,"The literal entirety of this movie is a slow burner with the exception of one or two scenes. The most boring fusturating movie I've ever watched with even more boring/fusturating character. There's hardly anything comedic or heartfelt about this movie.
Just pure stupidity, awful plot and nothing to be learned.
Again save your time."
" Beautiful!
",0.636,0.3989,2020-12-08 00:00:00,9,Very well cast. This is right up my street. I needed a Tallulah in my life 20 years ago!
" 3 stars for the camerawork
",0.0,0.25,2020-11-27 00:00:00,3,"A drag of a movie about weak women, bad women, deranged women etc. if you are a woman that likes films about women like you then you will love this. i found it boring like a room full of valium addicts. the saving grace is i downloaded it illegally so i dont need to sue for a refund plus damages and costs.
nice cinematography though, just shame about the story and actors."
" It's brilliant... just not finished
",0.0,0.9265,2020-11-26 00:00:00,9,"Tallulah is a very compelling film and very heartwarming but I wish that the ending was more full-filling. The relationship between the characters was well built up and I loved the overall story. I just wished that we found out what happen to Tallulah and I think that the abusive mother surely shouldn't have been able to take Maddie back.Overall, definitely watch it and it's worth while. Just disappointed with its outcome."
" It's not a comedy nor an indie movie!
",-0.3404,0.9473,2020-09-09 00:00:00,8,"I really didn't expect anything from a movie by Netflix which is weirdly classified as comedy! However it was a great surprise for me to see this deep, touching and well written story from Sian Heder the versed in femininity writer, and perfect performances from all of the characters..
Especially Allison Janney who should've gotten an oscar nomination for this!
I think it's a very underrated movie that should get more attention and appreciation and that's why I reviewed it."
" Very good
",0.4927,0.9268,2020-09-02 00:00:00,10,"I loved this movie on Netflix. I found it was very good story. Well written, great cast."
" Underrated Movie That You Should Definitely Watch
",0.4019,0.9737,2020-08-23 00:00:00,9,"I went into this movie assuming it was going to be dark, slow, and largely uneventful (I really only decided to watch it because of the cast and the good reviews). I couldn't have been more wrong, and I'm extremely glad I decided to give it a chance. The film perfectly combines comedy with drama- the comedic moments are woven in in ways that make you laugh but don't take away from the seriousness of the story. It's heartwarming, funny, sad, and sweet all at the same time. Would definitely recommend!"
" A beautiful coming of age story brought to life by a really good cast
",0.796,0.8847,2020-05-22 00:00:00,7,"Tallulah, or Lu as everybody calls her, lives in her truck with her boyfriend, Nico. Sick of her fear to commit to anything, he leaves her, so she decides to go look for him at his mothers house. In the process she comes across a toddler neglected by its alcoholic and careless mother and she ends up kidnapping the baby. She then pretends it's hers and Nico's baby and Nico's mother starts taking care of her. A bond is slowly created between the two women.It's a pretty good movie that I would recommend. you're left wondering during the entire movie how and if that Impossible situation is going to be solved. Even if the theme is pretty ""dramatic"" the actors, by giving a really good and convincing performance, give the characters something not pathetic, not illusional, but deeply human. At the beginning of the movie, the main character is not at all lovable. But the more you learn about her past, the more you understand her and her behavior. We learn to appreciate her the same way that the mother does.The metaphor of the gravity, that starts in the first scene of the movie till the end, to describe somebody's attachment to something is relatable and adds something to the story. The entire movie feels like a coming of age story where Lu needs to learn to stop running away and the mother to start holding on to something."
" From a guy's perspective, this movie is meaningful and absolutely amazing!!!
",0.8057,-0.8049,2020-04-21 00:00:00,10,"I do not understand the low ratings and the complaints about the ending. This movie is not supposed to give you a conclusion to what happens to the baby and the individuals. It's about 3 main characters, who are troubled in their own ways. You kind of hate the mom, who neglects her baby, and you see a divorced woman, who has given up on life, not daring to take a step forward and move on from her failed marriage, and a girl who can't find peace within, and needs to live a life of constant escape, while burning bridges behind her.When you get to learn the characters individually and their reasons for living and behave the way they do, you sympathise with each one of them in their own way.The ending that bothers some people:
At one point Lu tells Margo in the park, to imagine if gravity disappeared under them, and Margo says she would let go, while Lu would hold on to a branch of a tree.The ending everyone settles in their own way, the mother finally shows love for her missing baby, Lu stops escaping and faces her fears and realities of life. Margo goes the the same spot in the park, and floats of the group, and tries to hold on to a branch, which is the interpretation of holding on to life after all. 3 troubled characters who clash together and help each other for a better tomorrow. It doesn't need to end any other way. The ending was perfect. The kidnapping of the child shouldn't be the main focus but the troubled characters who are finally set free mentally.Beautiful story!!"
" Underrated gem of modern cinema
",0.0,0.9654,2020-04-16 00:00:00,10,"Beautiful. Well written, great acting, the cast has so much chemistry you never want the scenes between Margo and Lu to end, the plot is very interesting and keeps you at the edge of your chair. I really don't understand why it didn't get more attention from festivals and alike. A true gem. Truly moving."
