title,title_sentiment_score,text_sentiment_score,date,rating,review
" What are man and woman to each other?
",0.0,0.9238,2021-02-22 00:00:00,7,"A woman brings a man to life, makes a man feel human, otherwise he is mud and dust. Women make our hearts beat and continue to beat.I cannot speak for women.Woman are independent, made of iron. Is this a facade? Partly true? Something about man seems to grab a woman's soul and makes it warm.The entire movie feels like context for the final image of them in the bath, holding each other. It's such a powerful image to me it feels almost biblical... forget what you do, how you look, what your personality is like, because we are all flesh, bones, blood and soul. Their positions at the end fit like a puzzle, forming a circle, for man and women are complete together - the circle of life. There is no greater reason to live than for someone else.I really felt that at the end."
" Feels like I'm watching indie movie
",0.3612,0.7469,2021-02-05 00:00:00,4,"I'm not against sex or porn, but it just too much and meh. but I love the storyline and the cinematography. I feel it does happen in real life."
" Male objectification / bad porn, shot in slow motion.
",-0.5423,-0.843,2021-01-22 00:00:00,1,"In regular intervals from the start and throughout the non-story, you get graphic erect penis in all shades of light, doing everything it does. There is a scene where the woman receives a hand job but there is not one millimeter of labia. The films only stand-out feature is pushing the boundaries of skin, but is too scared to shoot it properly. Lars von Trier is still the guy for both skin and substance, although still downbeat since making ""The Idiots"".The actors aren't likeable in any way so you skip through it."
" vshzhzjzjzjj
",0.0,0.0,2020-11-30 00:00:00,10,Nanbsjsjskskjsjsnznxbcbcmdkxkdndbxnxkxkxnxjxkcjcncjdjdodososo
" A movie to avoid
",-0.296,0.1027,2020-11-14 00:00:00,4,"I couldn't watch this movie past the first 20 minutes or so, and even the last few minutes felt like I was forcing myself to continue watching and being extremely patient as I was already bored and fed up. Too many flashbacks, average or below average acting, and uninteresting characters."
" Something to be Said
",0.0,0.9101,2020-11-07 00:00:00,9,"You never quite know what you're going to get from Gaspar Noe and he doesn't disappoint here. As he did with Enter the Void and Irreversible he has created a film that will not soon leave your heart, mind and soul in Love. Love is a story of mass proportions and a film to be watched carefully."
" Bold, provocative, colourful celebration of love,life and sex.
",0.3818,0.7964,2020-10-23 00:00:00,8,This movie portrays what it feels like to be in love with a person so much that their body feels like a part of yours . It features too much sex which's it's pro and it's con as after a while it's mind numbing.
" Extremely well made, despite its many shrotcommings
",0.3384,0.9601,2020-09-15 00:00:00,6,"While far less engaging than other Gaspar Noé movies, Love explores the love life of its very unlikeable protagonist with all the stylish editing, beautiful cinematography and explicit sex you would expect from him.It's almost impossible to feel any sympathy for its main character, but his story was still mostly interesting to watch. The sex scenes tie together an okay drama elevated by Noé's unique style.Artistically and technically impressive, though aside from its unsimulated sex scenes and some trippy sequences, doesn't offer the type of out-of-body experience that most Noé fans would expect."
" Love is ideally belongs to Porn
",0.7906,0.958,2020-09-09 00:00:00,10,"Love movie shortly we can mention in single word as it's a "" PORN "" movie,
Superb story plot including screenplay ( way of telling story ) & cinematography ( showing sex scenes in different angle especially threesome are awesome 2 girl + 1 boy ),
Very much lovable & memorable movie for singles especially 90's kid's including me 😹
My ratings is 10/10"
" Love at its rawest
",0.6369,0.9042,2020-08-13 00:00:00,10,"Watching this movie has been a transofrmative experience for me. The director pushes so many boundaries with his unique approach to portraying love and sex and almost manages to eliminate the ""fourth wall"". I don't think the dialogues are bad or under-dveloped at all (as one user noted) - to the contrary, I think they are 'fit for purpose'. Not too much, not too little.It's a movie that stays with you, makes you rethink and challenge your own perception of the correlation between love and sex as basic elements that sustain human life. It has a liberating effect on the viewer's psyche and therein lies its unique quality. In today's age of alienation, cybersexuality and virtual interaction, Noe's storytelling reminds us of our human essence and of how important it is to nurture it and elevate it.""Love"" is freedom in its purest form."
