title,title_sentiment_score,text_sentiment_score,date,rating,review
" Laughing More and More...
",0.4939,0.8016,2021-02-04 00:00:00,9,"That was literally what I did while I was watching the movie. It was one of the funniest things I have seen for a while. This guy, Andy is really talented. He just knows how to do thingggsssssss."
" Something else for the pile of evidence that the people behind SNL haven't been funny for decades
",-0.3412,-0.8271,2020-12-14 00:00:00,1,"This is horrible, horrible dreck. These people should stick to making youtube videos because they're shockingly unfunny."
" Popstar is 4real
",0.0,0.9984,2020-11-03 00:00:00,7,"Popstar: Never Stop Never Stopping is written, directed and starring ""The Lonely Island"" trio, Andy Samberg, Jorma Taccone and Akiva Schaffer. ""Popstar"" centres around a former boy band member and his struggles after the commercial failure of a record. So just by the way I described that, you're probably thinking, ""Huh... Sounds like a melodramatic film about an egotistical celebrity figuring out his place in the world"" and well guys I have to tell you, ""Popstar"" is one of the funniest satirical films I've seen in years. Initially I was hesitate about this film but also had high hopes due to this being a ""Lonely Island"" film and I've loved their material in the past from SNL, to their music and films, such as ""Hot Rod"". My hesitation stemmed from the lack of jokes hitting in the trailer so it had me pretty nervous but I tried to relax as I realized I am in the hands of 3 gentlemen who can really nail comedy and boy they did in this film. I'll try to describe this film as much as possible without spoiling anything as everything you see in the trailer is practically in the first 20 minutes of the movie. Now what made this film so great was like I said, the satirical play they did on a celebrity's life, it took situations and scandals thats happened to some famous actors, musicians, etc and runs with them trying to make it as wild as possible. One thing that really elevated this movie and I loved, was how authentic this film felt, it practically rips the Justin Bieber documentaries apart, all while including many celebrities talking about Conner4real and how he changed the face of music. You really buy into this film due to that and how serious each celebrity cameo plays their part, that it makes you feel like you're actually watching a real life documentary on a living and breathing artist. Like I said this film contains many celebrity cameos, so many that I won't even name because I feel like I would be ruining it. Now this movie isn't all good, as with most comedy, some jokes didn't land but luckily when a joke fell flat they didn't stick around too long as this is a very fast paced film clocking in at an 87 minute long run time, also when the jokes hit they sure do hit with side splitting laughter. Another problem is its story, when you get past the cleverness of the joke writing, the core of this story is very cookie cutter and a little too basic, but then again this is a comedy and I shouldn't be expecting anything revolutionary from its story, all I care about is if it can make me laugh. This is definitely a social commentary on the way we view and treat celebrates today, heck this universe even has its own version of ""TMZ"" which is hysterical. There is so much social commentary that by the end, you kind of sit back and reflect, so I really have to commend this film for being deeper than it needed to be. At the end of the day this really was just another goofy comedy but what it did with its creative writing and satire, it made it better than it ever needed to be and for that reason, ""Popstar: Never Stop Never Stopping"" gets an 7/10."
" Watch it once, and you'll Watch it twice
",0.0,0.9378,2020-10-21 00:00:00,10,Is it really a 10? I don't know. How many movies are really 10?But this movie is hilarious and actually has a plot about friendship. I've probably watched it more than 10 times and I love the humor and the plot.Watch it and enjoy
" Awful music genre to me so not a movie I enjoyed.
",-0.7154,0.7519,2020-09-02 00:00:00,5,"Although I like almost every comedian in this movie and also a couple of the ""real"" music stars that are featuring in Popstar: Never Stop Never Stopping I'm disappointed. I thought it would be better to be honest, but the music is so bad it's cringing to listen to. I know it's supposed to be funny, and there are a couple of funny scenes, but the choice of music is really painful to listen to. I guess this movie must have cost a lot when you see all those ""stars"" featuring but that doesn't mean quality. The story is boring, and the fact I love Andy Samberg normally, certainly as Peralta in Brooklyn Nine-Nine, doesn't change anything to me. He's always funny in what he does, but in this case the music didn't help. Maybe I would have liked it more if it was another genre of music, but this kind of music is the one I hate in real life so watching a long movie about it didn't help."
" Comedy Gold. The Spinal Tap of a new generation.
",0.3612,0.99,2020-08-31 00:00:00,8,"Satire can be tough to pull off. That said, Samberg has done it with this film. I can only imagine when they were writing this screenplay. They must have been rolling on the floor. It's a glimpse into the life and personal tribulations of a vapid popstar with marginal ability, major ego, propped up by his associations and past success.In spite of being insanely funny, from Conner's blissful ignorance, to his absurd lyrics, this film does have heart. Conner's journey is interesting and endearing. Though he is vapid and ignorant of reality, the truth sets in and hits him hard. There's only one thing worth making a film about: The human heart in conflict with itself. Popstar does that.Fair warning: The film cab be crude, but that is part of the period's humor. There's nothing too offensive for most adults, perhaps not for kids under 12 or 13 (though kids these days know more than we tend to give them credit for). All in all it's done with as much class as possible.Highly recommend checking this out. The cameos are great, and it does a great job following Conner's journey. The music is pretty solid, as well. This is the Spinal Tap of a new generation. Brilliant."
" Why did I wait so long?!
",0.0,0.7273,2020-07-26 00:00:00,8,"After stumbling upon ""Mona Lisa"" on YouTube, I decided to give the movie a shot. I loved it! I love the song Mona Lisa better but the movie it great too! Give it a chance, and if you don't like it you only wasted like 90mins"
" very funny, the pancake scene was my favorite
",0.7346,0.788,2020-07-16 00:00:00,10,"It took some time to realize it was not a real documentary.
It was very funny, the songs were well written.
Very high production value."
" 😀
",0.0,0.8779,2020-06-25 00:00:00,10,"If you're an Andy Samberg fan, you'll love this movie. I've watched it so many times and I still laugh every time."
" Funny and Heartwarming
",0.7184,0.9852,2020-06-07 00:00:00,8,"This movie is about a former boy band member, trying to make it solo. It is a Mockumentary.It stars, the writer of the film Andy Samberg.The movie is entertaining and very funny. Andy Samberg does very well in his roll. The jokes are great and a bit silly. The music in the film is quite funny as well. It was very heartwarming when the boy band got reunited in the end.I would recommend this film to anyone interested in a good comedy."
