title,title_sentiment_score,text_sentiment_score,date,rating,review
" Good movie! Ignore the negative reviews.
",-0.5562,0.4879,2021-04-11 00:00:00,8,"I read all the mostly negative reviews and was ready for a cr*p movie, but watched it for the sake of the history.Turns out that it was NOT a bad movie. The CGI was kinda poor, but outside of that... I have it 8stars. I liked it. Really... make up your own mind."
" A disservice
",0.0,-0.7506,2021-03-17 00:00:00,1,This film is horribly made. They added nonsequitors to explain simple concepts and constantly manufacture drama when portraying one of the most harrowing events in human history. This makes Pearl Harbor look like a good war movie. Mario Van Peebles should stay in retirement. I logged on for the first time in 4 years and went through the password reset just to convey how bad this movie is. I would rather have sat in shark infested waters for 42 hours.
" Great story but average movie
",0.3716,-0.6786,2021-02-23 00:00:00,5,The story of the USS Indianapolis is tragic. The story of all the men of this ship is heroic. Sadly the movie is really average. Sad
" It's not about the CGI, but the STORY!
",0.0,0.9683,2021-02-19 00:00:00,8,"This is a story I've been interested in since, like most, I saw Robert Shaw tell it in Jaws. I was thrilled to finally see a film had been made about the Indianapolis and its crew. And as far as I'm concerned, it lived up to the history! Sure, the CGI was pretty bad, but it wasn't about that - it was about the story of these brave men who were hung out to dry by their own government. Yes, all the back stories were probably untrue, but I found the whole film intensely moving. What happened to these men was a tragedy and the cast, director, writers etc. did a wonderful job in making them into real live human beings. I highly recommend the film. And the score was fabulous!"
" Disappointing
",-0.4939,-0.8741,2021-02-06 00:00:00,4,"The acting is not that good, and Nick Cage looked bored. The CGI is poor, especially the shark attacks which looked like they came from a ""Sharknado"" movie. And why cut away to stories about fictitious crew members relationships in the US? Finally, the I-58 (the Japanese sub) torpedoed the starboard side of the ship, not the port side. Needless to say, I was disappointed by the movie. I would recommend the documentaries ""USS Indianapolis: The Legacy"" (I think it was on the History channel, don't remember for sure) and ""USS Indianapolis: The Final Chapter"" from PBS."
" Waste of time
",-0.4215,-0.8286,2021-01-22 00:00:00,1,"Horrible movie, bad acting, bad special effects, no character development. The movie doesn't allow for you to sympathize with anyone as the characters are dull and boring. Even the sharks are bad CGI. Forced myself to watch half the movie hoping it gets better but gave up after one hour."
" Just don't...
",0.0,0.8957,2020-12-17 00:00:00,1,"You'd think that if people were trying to honor a true story by making a movie about it, they could at least try. There are plenty of books written on this subject that could have helped them out. Even youtube has documentaries which tell the story better. Quint from Jaws tells the story better in five minutes than this entire movie. Then, it's as if they budgetted the movie with their pocket change."
" This One Was Tricky
",-0.1531,0.6808,2020-12-14 00:00:00,6,"After the first 5 minutes I nearly turned the movie off, the 'special' effects were just rubbish but thankfully I stuck it out.As a result I got to enjoy an earnest story about a war-time tragedy that I knew little about.Cage is very unCage like in this movie giving an appropriately subdued performance.What took place during such a pivotal time during the war is incredible and that so many lost their lives on this mission makes for a story worth telling and worth viewing."
" Read a History Book
",0.0,0.9744,2020-11-22 00:00:00,1,"The special effects look more like special needs. This is a story that deserved to be told better than it was. The acting was fair at best. The cinematography was mediocre, and as stated above, the the special effects look more like special needs."
" It's A Horrifying Experience
",-0.5719,-0.6801,2020-10-20 00:00:00,4,"I liked the movie. Pretty useless family stuff kinda like Pearl Harbor movie which of course everyone hated. I thought the CGI shark stuff and the men in the ocean was pretty lame. I give -1 star because there was supposed to be 1000 men in the water and you never see anywhere near that. I give +1 Star because the parts where they do show what happened to some of the men in the water .I thought the political statement stuff was unnecessary. -1 Star for that....
Even if it was touching.A lot of good men ON BOTH SIDES, and ON ALL SIDES....died in that war. And a lot of bad men died too. Such is the nature of war.This could have been better imo. 4/10"
