title,title_sentiment_score,text_sentiment_score,date,rating,review
" Stunning.
",0.3818,0.9272,2021-04-11 00:00:00,9,"Absolutely beautifully shot, immense storyline, and absolutely great acting. One of the best international movies I have seen."
" Excellent
",0.5719,0.9756,2021-04-09 00:00:00,10,"This was very satisfying throughout, it got better as it went along, the way the story got told is one of the main things that made this film unique, I would recommend this and not the extended cut. Mystery, romantic, funny, disturbing, beautiful and engaging, especially with the two main leads, the music is great and it adds so much to the film. Don't watch it with your parents. Everything I saw in the film felt it had a purpose to be there, definitely want to check out more of this director's work in the future."
" A Sharp Picture
",0.0,0.9816,2021-04-05 00:00:00,7,"A very sharp picture. Loved the way it conveyed and made us notice tension where it wasn't the ""in your face"" kind. Using smaller side plots, twists and emotions that act as release valves throughout the film rather than a final release of tension is something this film does. While this looks all too nice at first, it puts the pace of the story in an awkward position when there is no final kick to end it all. The visuals were good but at most scenes they weren't that special. Really liked how the director told us the story in a way that it moved on our reactions. While this is good for the first couple of twists and turns, it hinders the story when the audience gets tired on the long run. The whole film felt more like an American Classic, like the Great Gatsby, in its Storytelling rather than a Japanese drama at first but it slowly turned sour as the story commenced. The whole love and death theme was also well-done. The most highly noticeable thing that I don't like is probably the timing of the themes. In this matter, some are underdone and raw while others are overdone and burnt. This is caused by the far too many turns arcs in the story. Good watch overall."
" Mesmerizing..
",0.0,0.9719,2021-04-03 00:00:00,8,"This movie has a unique plot and contains a few shocking plot-twists. However, it also is an overly sexual, weird movie which in my opinion was unnecessary and makes the movie quite ""unrecommendable"". You should definitely see this movie, but you should watch it alone. I do think that this movie would have been more successful internationally, if it hat been toned down a bit.All in all, a unique movie with a fantastic plot. If you like movies like Shutter Island you will probably love this one."
" Blah and dull
",-0.4767,-0.8799,2021-03-21 00:00:00,3,Totally bored. Terrible. Has no point. Poorly done. Wasted my time
" Another korean thriller
",0.1027,0.8305,2021-03-16 00:00:00,9,"Who is really playinh with whom? Who is the real victim?Who is the main master mind? Can not get a slightest glime about it.And what can I talk about talk plot twist!! OMG
I would rate this 10/10 but there are too many sexual contents which I really didn't like🙃.Except this, This movie is just awesome."
" Wow
",0.5859,-0.1226,2021-03-13 00:00:00,9,"I didn't even read the synopsis so I had no idea what I was in for, this movie was such a surprise when I thought I knew what was going to happen I was proved wrong time and time again honestly a must watch."
" The uncle must be the director of the film
",0.0,-0.9631,2021-03-10 00:00:00,6,"They probably thought if we show full-blown gay sex on the screen with a historical background, we can collect all the awards including the Oscar just like Parasite did. But it thankfully didn't seem to work. It took on a vulgar tone at times as it went too over the top with the sex scenes with an underage looking girl looking right in the camera with her mouth covered in vaginal secretion. They got rid of the man and the uncle got him back and tortured him while he's smoking the poisonous cigarette in the basement where the uncle had also killed the aunt and set it up to make it look like a suicide by hanging. People kept talking about the twist at the end and I can assure you there's no twist whatsoever. Both women tricked each other with the man at first and when his lady wanted to hang herself in the cherry tree, the two united against the man. She got out of the asylum and met the girl who poisoned his drink and made her sleep at the hotel room. That was it. They all wanted to be Japanese at the time because being Korean was not as attractive and that's the takeaway of the movie I assume."
" A masterpiece.
",0.6249,0.9868,2021-03-05 00:00:00,10,"Ask me to name a perfect movie, and I'll say The Handmaiden, directed by Park Chan-wook. I watched this last year during the first few months of the pandemic and it took me on a rollercoaster. It's a 2016 film, and the fact that I hadn't known about it sooner was pain. But to be fair, I was definitely not of age to watch this in 2016 as it does have quite graphic sensual scenes.Everything about this movie is breathtaking. The design, costume, score, characterization, and the cinematography are, not to sound too fancy or pretentious but immaculate.Just like Parasite by Bong Joon-ho, this movie has its own twists and turns. The craftsmanship involved in making this movie makes it extremely effortless for the audience to enjoy the plot. One element that I enjoyed the most was the movie's pacing; Chan-wook's direction for the movie was a genius move. The movie is divided into three acts; the transitions from one style to the next was well thought of, everything was smooth.With that being said, It's not a movie for everyone. It's an erotic thriller with a dark humor sprinkled on top but Chan-wook balances those so well that it prevents the audience from being too distracted. Even when using the words erotica and thriller to describe the movie, it is in no doubt that this was crafted and executed so well that it is such an aesthetically pleasing movie to me. Some parts of the movie might be a little too much for some people but for myself, I couldn't keep my eyes off the screen for two and a half hours."
" Cinema at its finest
",0.0,0.7677,2021-02-27 00:00:00,10,"This is movie making at its finest. The cinematography, breathtaking vintage feel and the unending twists will leave you speechless. Utterly satisfying.With Kids - absolutely not!!Watch again - Yes ! Maybe a couple times."
" Fixating
",0.0,0.6597,2021-02-23 00:00:00,10,My girlfriend suggested this movie to me. Thank you emily <3
" What you don't see is what you get
",0.0,0.9418,2021-02-22 00:00:00,7,"Wonderful trick and play with the audience in very beautiful pictures and great performances, a bit slowly told (typical arthouse) but once the revelations of the second act kick in, suspense increases, even though the end is ultimately predictable. Not sure why the erotic had to be so explicit, but then again it's a bold statement of two women finding love and shelter in one another that helps them fight a gruesome male-dominated environment and seek new purpose in life."
" Sexy, sharp, and stunning
",0.7184,0.9952,2021-02-15 00:00:00,10,"This is undeniably one of the greatest films I have ever had the pleasure of watching. It takes the best aspects of your favorite films and directors and puts it into a deliciously show stopping package. It is the sharp societal commentary of Parasite. The creativity and absurdity of Oldboy. The fun of Tarantino. The shock of a Fincher film.The film is shot gorgeously. The cinematographer had an absolute field day putting the shots together for this. The set design is immaculate. The writing is witty but easy to follow for someone reading subtitles. The colors of the film are a little uninspired but particular scenes looked absolutely fantastical.Without spoiling the plot of the film, I will say that the plot is mostly classical, although the execution is masterpiece level creative. It is an absolute joy to watch even when the next 10 minutes are spelled out for you.The pacing is fantastic, although the film slows down significantly just after the halfway point. This isn't necessarily a problem, as this lowered momentum is used as set up time for the closing act.If nothing else, this film has some ICON scenes that took me straight to my core. These are scenes like ""luke, I am your father"" or the end of the usual suspects which make us love cinema.Park has shown that he is one of the greatest in the world at his craft."
