title,title_sentiment_score,text_sentiment_score,date,rating,review
" This film is an art.
",0.0,0.9225,2021-04-08 00:00:00,10,"Nicely written script and the cast was perfect you could really feel the chemistry between Rooney and Cate!I love Carol Aird I have no words, im obsessed!They really took their time with the aesthetic of the film to make it really look like from the 50's they even used the TRANSATLATIC accent used by the actors in film on the 50's, 10 stars for the effort!"
" Girl Power!
",0.0,0.8883,2021-04-05 00:00:00,8,"Like an ocean liner setting out to sea, it takes a fleet of tugs to move it from its moorings. But once it sets sail, ""Carol"" vividly illustrates the institutionalized oppression of women as recently as the 1950s. Patricia Highsmith was one of the very best novelists of the period. The production values provide excellent atmospherics for the developing passion of Therese (Rooney Mara) and Carol (Cate Blanchett)---a reference to Violet Leduc, author of ""Therese and Isabelle?"" The sex scene is brief and restrained. The patronization of women by the men in their lives, their bullying and brutality, and the male-dominated legal profession, which crafts laws and interprets them, forms the cage of second class citizenship, as shown here."
" Slow but excellent lesbian love story
",0.9161,0.905,2021-04-04 00:00:00,8,This is set in 1950s New York. Unhappily married Carol (Cate Blanchett) meets young Therese (Rooney Mara). They develop a friendship which slowly becomes a love affair. However Carol is divorcing her husband and involved in a nasty custody battle for their only child. If it's found out she's a lesbian she loses custody. What to do?Slow but never dull. Beautifully directed by Todd Haynes with a great eye for how the 1950s looked. There's also a great script and two powerhouse performances by Mara and Blanchett. The one sex scene shown is explicit yet tastefully done. My only complaint is that it is slow. Still it's well worth seeing.
" The Joys Of Being Miserable
",0.0,0.34,2021-04-04 00:00:00,6,"Rooney Mara is manning a desk at a department store when mink-coated Cate Blanchett comes by to figure out what she can buy for her son's Christmas. When Miss Blanchett departs, she leaves her gloves. Miss Rooney calls her to rturn them and soon they begin an affair.It's a movie based on a novel Patricia Highsmith published under a pen name lest she be typed as a writer of homosexual fiction. Todd Haynes directs coldly, with the early 1950s reproduced in a perfect exhibition of set design, and while the leading ladies are, as you might expect, perfect, it's yet another Highsmith adaptation that leaves me unmoved Everyone is is either clueless, predatory, or both, and Edward Lachman's lighting leaves everyone looking bloodless. Yes, I get it. The Old Days were terrible; no one could be themselves, everyone had to pretend, and everyone was miserable. I'm left with the thought of John Sullivan grinding ten thousand feet of hard luck, and wondering when someone is going to shove him back to Hollywood so he can make ANTS IN YOUR PLANTS OF 1942.Carter Burwell's score is in a minor key, of course."
" Masterful Performances, Envisioned Directing
",0.0,0.9913,2021-04-02 00:00:00,8,"8 stars of 10. Cate Blanchett & Rooney Mara star alongside each other and they both deliver masterpiece performances. The subtleties that Blanchett is able to deliver in this film are magical, and as in so many of her films, she simply leaves a person asking if there is anyone that can deliver the craft of acting better? Blanchett almost always brings to the forefront of my mind the thought that she either is or among the best Actors on the planet.And Rooney Mara keeps up with Blanchett and is just as good, delivering a performance that peels back layers that few could do without overreaching.Sarah Paulson stars alongside Blanchett and Mara and puts on a superb performance with intricacies that simply work brilliantly, like the twiddling of her lit cigarette in the diner scene with Mara, simple but intricate, little but big, controlled but chaotic.This is all tied together by Todd Haynes. Haynes delivers another great film and as he usually does, he creates an aura of creativity which allows performers to perform while having his vision shine through; great directing from a great Director."
" Distant in more ways than one
",0.0,0.9269,2021-03-21 00:00:00,8,"It took me forever to see this and I'm not sure why as I've always wanted to. Sometimes you just don't get around to some films and then they fade in interest. I have little to offer from other reviews. It's a beautiful production in nearly every capacity and the acting by the two leads is very fine. For a forbidden love story it is very reserved and I suppose that fits in with the era that it takes place in (the early 1950's), but for me it was also its main flaw. I didn't feel the passion they had for each other and far too many scenes of them staring into each other's eyes didn't quite compensate for that. Still, I again have to say that it's an honest stance for this era. Certainly not for everyone as it's very slow moving, but it's a must for serious cinema lovers."
" Just a perfect mix
",0.5719,0.9885,2021-02-04 00:00:00,10,"I love this movie. You do not need to be a lesbian to adore it.
It is just the perfect mix between beauty, love, music ,hope. It flows like a poetry .Great end and great director. Of course great actors.
To see and review."
" Fantastic despite having a few issues
",0.5574,0.9962,2021-02-02 00:00:00,8,"Carol is very good film. It has an engaging and intriguing story and the setting makes it super interesting. The film is edited and directed very well, despite having just a few issues with it. There were a bunch of shots included of moments that needed explanation, but they never were. Towards the end of the film something happens that endangers the two main characters, and it's never explained how it happened. It's hard to talk about without spoiling the film, but this element is crucial to the story and the occurrence doesn't make sense in context with the story. The writing was mostly pretty good, but I feel like they could've bettered the romance aspect, I feel like they never fell in love at times, you barely see them laugh or just talk about their life and their story, and I think we should've gotten more of that. Just maybe one or two scenes more with stuff, it's not too a big of a deal, but I think it would better the film. There were also a few minor issues that aren't worth mentioning. Despite all of that, it's very good, it has great writing, great editing, great direction, and an overall excellent story. This is a very well crafted film despite having a few issues. I rate Carol an 8/10."
" Talk about star-crossed lovers!
",0.5707,0.9944,2021-01-21 00:00:00,9,"This is a beautiful love story about two star-crossed lovers who could not have been more different in temperament and circumstance. One is naive and the other is quite sophisticated. And yet, there is an undeniable mutual attraction that they feel for each other. The movie is shot with such nuance that it's a sheer pleasure to watch. Cate Blanchett and Rooney Mara, are incredibly gorgeous and talented actresses. The film captures their beauty and craft in an effortless manner. Their subtle and sincere portrayal of two people in love is quite effective. Every time their eyes meet in the movie, own can feel the palpable connection between the two.Carol is a desperate woman who is in an unhappy marriage, fearful of losing the custody of her daughter, while Therese (with an Audrey Hepburn kind of look, or is it just me?) has a job that she dislikes and a relationship that is unsatisfying. As the movie proceeds, we see how these unhappy people provide each other with a perfect partner. Carol gifts Therese a camera and a muse which allows her to pursue her long-cherished dream of becoming a photographer. Therese, in her gentle, innocent and non-pushy way, lets Carol gather her thoughts and take control of her life. However, the circumstances are piled against them. The world in 1950s wasn't so ready to understand that love comes in all forms. This movie is thus a very gentle reminder of how difficult it must have been for some people to be able to spend their lives with who they truly loved.A deeply sensitive and moving portrayal of how love is one of the most basic of emotions, and how it could not and would not be denied!"
" Magnificent, beautiful, flung out of space
",0.8316,0.994,2021-01-21 00:00:00,10,"OMY GOSH! OMY GOSH!!!
I've no words. I had been avoiding this movie for a long time and now I completely regret watching it after 5 years of its release. I didn't expect the movie to be so beautiful. I was moved by it. I thought it would be a typical cliche love story but oh boi did I know I was wrong. Everything is so beautiful about this movie. Cate and Ronnie have good chemisty together. The tunnel scene was one of the best scene in the whole movie. Their love making scenes were absolutely breathe taking. I could feel their desire and love for each other. This is one of the best love story I have ever watched beside Portrait of Lady on Fire. We need more movies like this!"
