title,title_sentiment_score,text_sentiment_score,date,rating,review
" sloppy ending
",0.0,0.5994,2021-04-02 00:00:00,4,It started off well and I liked the references to the earlier movies. Just towards the end it doesn't work for me. Too many inconsistencies around things happening.
" Crazy Stupid
",-0.7003,-0.9886,2021-03-29 00:00:00,3,"This movie is crazy, but not the kind of crazy from a talented artist doing the unexpected. No, it's the kind of crazy of the untalented having no idea what to do with a property that's not their own, has a well-established formula that they can't escape, and is trying desperately to make up for someone else's failure in the previous entry. I kind of feel bad for Alan Taylor, the director. He was a well-established television director who decided to try and make it in the movies, so he ended up striking out into the film business by making the worst Terminator movie after having made the worst movie of the Marvel Cinematic Universe, Thor: The Dark World.Interestingly enough, in an effort to try and regain the footing of the franchise, Taylor and his writers, Laeta Kalogridis and Patrick Lussier, made what is essentially a direct sequel to the first film of the series. You could know nothing of the story from Terminator 2 on and not get lost regarding the opening of the film. It shows, in quick order, the final days of the fight against the machines in the future from Kyle Reese's perspective. Reese is played by Jai Courtney and the filmmakers decided to fix the charisma blackhole that was Sam Worthington in Salvation by, um, hiring another weirdly uncharismatic action man. He was underwhelming as Jack McClane in A Good Day to Die Hard, and he's underwhelming here with flat line readings and an extremely limited range. He's at John Connor's side, played by Jason Clarke, very good in Dawn of the Planet of the Apes and serviceable here, and they make the final push to the time displacement device where John will send Kyle back in time to 1984 to save John's mother Sarah from the Terminator just sent back.When Kyle does go back, the movie is a weird mix of recreation of the original film's opening (plus a whole lot more exposition) with a bunch of new, crazy twists. Another pair of Terminators got sent back to the 70s one saved young Sarah and has served as her guardian ever since. They know that 1984 will see another Terminator show up, so they arrive, the guardian and Sarah destroy the original Terminator, and then a T-1000 attacks Kyle Reese when he shows up. Sarah arrives to help protect him, but this T-1000 never gets any kind of explanation. I know that there were plans to turn this into the first film of a proposed sequel, so I think it's safe to assume that the T-1000 would have been explained in a later movie. However, because that movie was never made, we just have action beats without any explanation. This is a testament to treating a film as a complete story no matter what your plans are for the future beyond it. If things don't work out, you just have unexplained nonsense running around, distracting from the story at hand.Then the movie gets really dumb. Sarah and her guardian have been building a time displacement device on their own, and they plan on going to 1996 to prevent Judgment Day. Why not 1994 like in Terminator 2? Why wait for the last moment? I don't know. But Kyle, when he was coming back in time, had visions of a childhood he never had that tells him to go back to 2017 instead to defeat something called Genisys. So, he convinces these two, who've had a plan to go to 1996 for at least ten years, to, at the last second, go twenty years further ahead in time. The two humans go, leaving the guardian behind to go the long way and repair the damage to his flesh from his fight with the T-1000. Of course, the machine ends up late to the precise moment the two come out and they are immediately taken in by cops.Do you know how long all of this takes? About an hour. Half of the movie is dedicated to just getting to the second half, justifying a recreation of the first movie with little to no explanation for half of the changes, and characters explaining all of this to each other. It's boring. The antagonist from the first half gets killed and completely forgotten when they go to 2017, and the movie essentially resets with a new conflict, or, more accurately, it actually gains a central conflict, but it only has about 50 minutes of screen time to do it all and thin, uninteresting characters who need to quickly fall in love through it all to manage it.Of course there's the big twist that the studio spoiled in the trailers because they realized that the movie was terrible and they weren't going to be able to rely on word of mouth to draw people in so they decided to just spoil everything to do what they could to attract audiences. It seems to have worked, by the way, since Genisys was the second highest grossing film of the franchise. Anyway, John travels back in time to 2014, having been turned into a Terminator by Skynet, and builds Genisys as the precursor to Skynet.There are a few problems with the execution of this idea. I have nothing against the idea itself, but the filmmakers made no effort to give it any impact. The fact that John Conner has been played by about a thousand different actors in the official franchise doesn't help us automatically have any emotional connection to him as a person. In fact, in the last movie he was so thoroughly unlikeable that Christian Bale was one of the largest problems with it. Making it weirder is that the film is abandoning Terminator 2 and 3 when John Conner was an actual character and at least somewhat likeable. So, the movie only has its opening and Kyle's connection to John there as a base for the kind of switch up they're trying, but it was too brief, too shallow, and too long before for the shock to have any real impact. The fact that he doesn't appear again until so late in the picture, the reunion where we are meant to think he's a good guy is too brief and emotionally shallow, and then the reveal of his true nature happens too quickly. We barely have time to settle into the idea of John being there at all before he turns bad. It's whiplash.Then the plot finally kicks in with about forty minutes left in the film. The trio of good guys have to make it to Genisys and blow it up with John on their tails. They end up getting arrested right as things seem to be building up, get out of jail quickly because why not, and then make it to Genisys where the final action beats play out. At least in Salvation, the action scenes were interesting to watch in the midst of all the awful storytelling, but we don't even get that here. It's perfunctory at best, with flat framing and an overreliance on computer generated imagery that creates a far too clean feel to the action.This seems to have been rushed into production based on a cobbling of scripts with hopes of future films to provide clarification rather than spending time on this film itself to create a cohesive experience that could satisfy audiences. That it made the second most returns at the box office, but that still wasn't enough to justify a direct sequel is an entertaining irony. The producers had to relinquish their ownership of the property, allowing it to return to James Cameron's ownership. Nothing he produces could end up this incompetent, could it?"
" Regret spending $.5 for this in VOD
",-0.4215,0.7275,2021-03-21 00:00:00,1,"This movie is nothing but boring, no sense dialogues, and some computer animated no sense scenes. I couldn't watch it entirely on Sunday afternoon with my family. Just turned it off. Don't even try to watch this."
" Confused and lazy, it has the thrill and tension of a decadent video game.
",-0.5574,0.1339,2021-03-20 00:00:00,3,"I have been watching the ""Terminator"" franchise for a few days, and I have come to the obvious conclusion that their quality has decreased dramatically, and any comparison between the oldest films and the most recent is almost coincidental. In this film, the protagonist is time: after a great offensive, John Connor gains access to the time machine built by Skynet and sends Kyle Reese into the past, on a mission to protect his mother, Sarah. We already know this, this was the beginning of the initial film in the franchise. However, when Reese arrives, she discovers that the past has been changed: Sarah Connor already knows everything that awaits her, Reese's arrival was expected and there is a T-800 model protecting her. So, they decide to try to destroy Skynet before it is globally released.What this movie did was a mess. The temporal paradox created is so strange, confusing and raises so many questions that it is bad to think about it. Other films and franchises also played with the timelines, as did the X-Men with ""Days of Future Past"", but the care in writing allowed results that, here, cannot be achieved. After some reading, I realized that the production was troubled, and it was not a peaceful and easy effort for any of those involved, so I believe that no one misses the film, starting with the cast, and everyone breathed a sigh of relief when Paramount canceled the next two films.The script is confusing and poorly written, the characters are almost all merely outlined and underdeveloped. Even so, the film has the merit of trying to escape a little from the usual formula of the ""Terminator"" films: mass destruction, persecution and a lot of twisted metal. There are, as in the past, efforts for some humorous moments, but they are misplaced and have never been effective. The direction, ensured by Alan Taylor, is an unfortunate effort, as the director had everything in his hands to do a decent job and never got it. It even seems that he felt lost and not knowing what to do, deciding to make a noisy film, with tons of noisy and flamboyant action instead of a darker, tense film, where the threat was truly palpable for the audience. Basically, he gave us a video game.The cast is quite weak and seems to be acting on its own, without coordination or direction. Arnold Schwarzenegger returns to play the character that made him famous once again, and I have to applaud his effort to look credible, even after so many years. He is clearly a committed actor, who takes his work seriously, and I admire his dedication. I also appreciated Emilia Clarke's effort. Despite being an effort undermined by the terrible material she received and the virtual absence of direction, she worked as hard as she could and made Sarah Connor a more feminine, elegant character. Jai Courtney is annoying and acted randomly. He seems lost, not knowing how to play Reese properly. Jason Clarke is obnoxious in every way.It is on production values and technical aspects that a good part of this film is based, which sounds like an excuse for a noisy action blockbuster. As I said above, the feeling of danger and tension never happens, and everything sounds as artificial as it is. The sound effects are very good and the CGI is good, but it is not exactly impressive. Cinematography is good, and makes good use of landscapes and green screen backdrops, but at times it looks gloomy and with somewhat washed colors. The makeup work and costumes are good, but they are within what was required and do not bring anything surprising. The post-production work was done with some laziness and sloppiness, and the cuts are sometimes sudden and evident. The soundtrack is forgettable and uninteresting, when it is actually used."
" Losing It's Grit
",-0.3818,0.7311,2021-03-19 00:00:00,6,"This is the point in the Terminator franchise where it loses its grit. The idea of changing the past once again is good, and going down memory lane with alternate revised scenes from the originals works well. But the film seems too clean and lacking any sort of scare factor, leaning towards more comedy. It doesn't feel organic, it's like - here is the time for VFX, now it's time to talk, now we shoot some guns. Most of the VFX are well done as usual."
" Suprisingly entertaining
",0.4404,-0.1635,2021-03-13 00:00:00,8,"This movie suprised me! I really did not think that I would enjoy it as much as I did. Granted, it's not T1 or T2 but it held its' own. I don't have much to knock about this movie other than that I got a bit confused with the plot at first but eventually got it."
" The film was new ones Dan made the ultimate timeline work
",0.0,0.9593,2021-03-05 00:00:00,7,"The film was nuanced and made the ultimate timeline work: First of all they're saying it was a box office failure when it grows three times the budget!
Don't quite understand that!
I like Sarah Connor's and Reese of the actors and of course an even more nuanced Arnold Schwarzenegger as he evolve into being more human!
They definitely could've gone on for another sequel I had all the makings of the further adventures of Sarah Connor Kyle Reese and that new storyline for John Connor!
We'll see where this franchise goes: I actually like Genesis more than I like dark fate!
I like all the Terminator movies each added something to the overall story of man's fate versus machine and artificial intelligence: like the matrix which is re-booting its sequels!
Rick Camp (Actor Screenwriter Producer)"
" AWESOME, MINDLESS FUN
",0.6705,-0.8401,2021-02-27 00:00:00,8,"Ignore the bad reviews, watch this with an open mind and just enjoy the mindless action. It's not perfect but there are much worse films out there you could watch.Great in 3D too."
" Don't understand the bad reviews
",0.431,0.9803,2021-02-26 00:00:00,8,"Hmm, I just a simply guy from hungary, and I watched a lot of films, a lot of bad sequels and a lot of good ideas. I don't really understand the bad reviews of this film. Ok, it's not spielberg, not that kind of film what we expect. But this film is far more better then T3 or Salvation. This film has some good idea, some good dialog, some interesting concepts. Very creative as for that.
The acting is a little bit dull, however they think of a new type of enemy, and brought back the old T-1000, but in an interesting way. Ok, not a T1 nor T2 (because that two is impossible to beat) but this film is entertaining, and can be interesting. Give it a chance"
" Review for Termination 2015
",0.0,0.901,2021-02-15 00:00:00,6,It is my first terminator film to watch from Netflix so I might buy the collection I wouldn't say it's one of my favourite films but I did like it so it's 5.7 which I rounded to 6 but good film especially for people interested in time travel movie's.
