title,title_sentiment_score,text_sentiment_score,date,rating,review
" It's just utterly terrible
",-0.5256,0.4939,2021-03-24 00:00:00,1,"Save your time, don't watch this movie. Instead of 'Creep' it should be called 'Crap'"
" Don't waste your time
",0.3252,-0.7713,2021-03-21 00:00:00,1,This movie was terrible. I cannot understand why this is on a list of top horror movies on Netflix. I wish I would have never watched this. Boring. Terrible ending. Don't waste your time.
" creepy!
",0.0,0.8225,2021-03-06 00:00:00,9,"Wow, I was mesmerized by Joseph's character
His acting is amazing, the character is enigmatic, and the ending is creepy ineed"
" horrible movie
",-0.5423,-0.6331,2021-03-04 00:00:00,1,Worst movie I've ever seen. Joseph is soooo predictable and Aaron is just straight up dumb and doesn't have any will to live throughout the whole movie. I almost guessed every scene before it happened. Don't waste ur time
" Creepy but not scary
",0.5334,-0.9018,2021-02-26 00:00:00,5,"The plot has some potential, a guy is hired for a day to film a stranger. He drives to a remote place not knowing exactly what to expect but he does this for the money. Plausible. There he meets this guy who right away from the start comes of as creepy. Still willing to do the job he was hired to do, he stays there for the rest of the day and plays along with whatever weird thing the guy who paid him wants to do. If he was smart, he would have left a long time ago but he's either stupid or he needs the money (or both). To be honest, it was interesting in the beginning but the vast majority of their day was mostly boring. Creepy cause it's obvious that the guy is a creep but not scary. By the end of the day, I was really looking forward for something interesting to happen but all I saw were stupid decisions made by the filmmaker. First at the cabin and later in his own house. His response to an obviously scary and dangerous stalker is ridiculous. How dumb are you? As a found footage independent film, it's not the worst but as a horror movie it's also not great. I love horror movies that are plausible and scary. This one is plausible but definitely not scary! Although, I highly doubt a guy like that can kill so many people and not get caught plus, if he pays them a 1000 dollars for a day, he must be very rich. So even though it has some potential and the acting and filming are pretty decent as a psychological horror film it falls short."
" Stalker lures a videographer into a truly creepy experience.
",0.4404,0.9685,2021-02-20 00:00:00,6,"I love the idea of a stalker, tbh I found it a little hot at points. Plot felt too long in parts and too short in parts - but maybe just because they perfectly made me feel uncomfortable on the first day? I didn't like how little exposition was given to that day's ending, but it was a harrowing scene I really enjoyed. Both actors did a great job! The ending was okay but could have been a bit more expository. Once the cat was out of the bag, I wish we had some additional final details."
" Wolf Heart
",0.0,0.9757,2021-02-12 00:00:00,7,"It's not the best horror movie released on that year but is possibly the best ever on found footage movies. I love the way it begins with a situation that seems friendly, or better, want to seems friendly and comfortable but there's this acid beneath the dialogues and the character actions. I love also the role that the wolf have on the main character and the story, it's a very important element for understand the nature of the Josef and whatever is on his mind. I think that situation end too soon, and everything that comes after is madness, I would have preferred a slower burn for the tension. Still recommended."
" Just As The Title Say
",0.0,0.7269,2021-02-08 00:00:00,7,This was pretty good and some unexpected bits. A slow moving film.
" 5
",0.0,0.4696,2021-01-28 00:00:00,5,"A bit overrated. It wasn't very good acting, that's for sure. For real, that's how maniac,serial killer,stalker would act, like this guy did. Plot was okay, he wanted to get his victim scared because that makes him happy and after that get rid of it. The only problem I see is that when you see any of Red flat, for example, when he wanted to be filmed in bath naked or go to forest alone with stranger you shouldn't do it and get from there ASAP. I wouldn't recommend to watch it because I found it a bit boring. Maybe two stories would fit better and could make it more interesting and violant to watch."
" Horrible
",-0.5423,-0.2755,2021-01-25 00:00:00,2,It was absolute trash and would not recommend for anyone
" It's creepy indeed
",0.0,-0.9938,2021-01-21 00:00:00,7,"Aaron the charming guy showed up at the house at the top of the hill for the job and he was a weird guy. He said he's cancer and going to die in three months and wanted him to videotape his life so that his soon to be born son will be able to watch him. The bathtub scene was really creepy to watch and then the wolf mask. They went for a hike in the woods to see a heart shaped pool carved naturally in a rock by a waterfall. While they're having their pancakes it was really disturbing how he raped his wife (his sister in reality) with his wolf mask on because he found out in the computer that she's into animal porn and they both acted like nothing happened. They got back creepy house at the top of the hill, Aaron wanted to go but he wanted to commemorate the day with whiskey. Aaron being scared drugged his whiskey and they did bottom up. He fell asleep and his wife and in fact his sister called him and said to Aaron to exit the house because his brother had problems. After their scruffle the camera turned off and it was Aaron again telling he got back home and had his car towed. But he sent packages to his house which means he knew his address. He sent videos of him and a heart locket and inside were there the photos of the two and their initials were caved on the outside of the locket. I felt sorry for him after watching his last video telling how sad and lonely he's and wanted to meet him by the lake in public. Aaron came to the spot and waited him sitting on the bench facing the lake and Josef approached him from behind and killed him with an axe like Aaron confessed he's scared of the axe in front of the house when Josef asked if he thought he'd kill him with it. And then he said Aaron was his favorite because he was innocent. He was on the phone with another person for the job and he opened the cabinet containing his video tape collection with the names of the victims on them and the latest being Aaron with a heart drawn under his name. Josef's creepy murderous wolf love for Aaron was really disturbing to watch and the ending was too abrupt and shocking when he hit the axe in right in his head. I'll definitely watch the sequel soon although I am no so into found footage horror and I guess it kind of changed with this film."
" Best of found footage
",0.6369,-0.8651,2021-01-11 00:00:00,7,"This is what found footage horror was made for. The way its filmed and the dialogue is superb, it makes it so natural and that makes it so much more scary. The fact that the movie only contains two people the entire time, also makes it feel like the loneliest movie, and that makes it that much more terrifying.The only negative I can think of is the overuse of jumpscares. The dialogue and the atmosphere makes the whole movie, so the jumpscares can be a little distracting, its just not necessary.Overall a great, short horror movie, one of the best in the found footage genre.7,5/10"
" This movie sucks.
",-0.3612,-0.4685,2021-01-11 00:00:00,1,"Don't watch it.It's disguised as a ""found footage"" movie. It's badly acted. Poorly paced. Terrible all around.Do not waste your time."
" It was ok
",0.296,0.6249,2021-01-10 00:00:00,5,"This movie was ok. The main guy was creepy and had me hooked.
Some good acting."
" Started off interesting enough
",0.4019,-0.8974,2021-01-07 00:00:00,4,"It's an interesting concept which was executed quite well, but then the ending just completely ruined it for me.SPOILERS-
The way the main character just sat with his back towards the road, while fearing for his life just wasn't believable in the slightest. I know they tried to 'explain' it afterwards by saying how he's just so kind and trusting, but no. He was filming it, he didn't fully trust the situation. Having him sit like that made zero sense, and the fact that that's what ends up being the death of him is rather outrageous and unnecessary."
" The Best
",0.6369,0.717,2021-01-04 00:00:00,9,"I watched both films and they are perfect. You have no rights to stop this, go ahead! Great job!"
" Top
",0.2023,-0.1779,2021-01-04 00:00:00,10,Realistic and causes anxiety even with not so much time of movie
