title,title_sentiment_score,text_sentiment_score,date,rating,review
" This Movie Offers Something Or It Would Be 1 Star
",0.0,0.6996,2021-02-27 00:00:00,2,The first 5 minutes of the film is pretty cool and then nothing.I don't know or understand what Wood is doing in this movie!
" Hyperbolically advanced tech and overcomplicated twist
",0.25,-0.586,2020-10-20 00:00:00,7,"Fairly ok for thriller fans, but with tech that's not even close to your dreams. Diabolically sinister and confusing script spends 90% of its time prompting the viewer to think that the main character is a naive techless idiot celebrity fan, only to reveal an unecessarily complicated and douzy cybercrime spy story with at least 3 participant sides in a final twist. Absurd victimhood at its best: If mediocre and bad actors can be subject to such fuss, imagine what'd happen with famous good actors. Many unecessary elements, such as needless conspiratorial explanations - provided because otherwise the script would make no sense to the average viewer. Absurdy advanced tech and computer applications! Even the Army or the NSA wouldn't have such surveilance capabilities, never mind an amateur hack. Relentless wifi data & virus transfer and remote installation programs that provide camera views for just about every secret nook & corner in the known universe? Haven't these people heard of firewalls? GPS tracking and pinpoint camera locations? Does anyone have such advanced tech or is this stuff of dreams? Average acting, with the exception of Elijah Woods. Not much worth watching except as visual candy."
" Surprising!!
",0.3987,-0.1726,2020-07-30 00:00:00,8,It's a fast paced movie that keeps you guessing at every turn. I had watched the trailer several times and wasn't quite sure if I wanted to watch it or not. I've been so sick of being in the house. I can only watch movies so many times that I needed something new to watch. I am so happy that I finally gave in and watched this.
" so soo
",0.0,0.1211,2020-02-20 00:00:00,4,"The cyber-hacking scene was very striking and, despite the fact that the genre is a thriller, the picture cost almost no killings and the plot turned out to be with straining moments that subsequently had a stunning outcome. But here and there, plot holes are noticeable, such as the lack of mention of applications like Utopia P2P, which cannot be hacked."
" Innovative and interesting to a point, but convoluted and ultimately unsatisfying
",0.4215,0.6177,2019-12-10 00:00:00,5,"Elijah Wood stars as a geeky fan of an actress (Sasha Grey) who accepts an opportunity to spy on her via his laptop when he is swiftly pulled into a deadly cat-and-mouse with a sinister hacker.Written & directed by Nacho Vigalondo, ""Open Windows"" (2010) is a crime thriller revolving around computer hacking. I give credit to Vigalondo for the incredible skills it would take to conceive this story and put the film together, but it's annoyingly complex with some ""Why sure!"" plot turns. Yet Wood works well as the protagonist and the alluring Grey has looks that kill.The movie runs 1 hour, 40 minutes, and was shot in Madrid, Spain, and Spiderwood Studios, Austin, Texas.GRADE: C"
" A pretentious dumpster fire of a movie
",-0.4588,-0.5811,2019-11-23 00:00:00,7,"I hate writing bad reviews. I really do. Bad reviews aren't helpful and only serve to make well-meaning artists feel bad about their work. They worked hard on their piece. Submitted for your approval. ""Open Windows"" Overly complicated. Overacted. Overly stupid and in some choice ""nuggets"" of scenes, I found myself cringing from embarassement- you know the feeling, like when your chin gets pulled down to your neck and your face turns red? And yet I *still* gave it 7 stars. Why? It was weird fun and I stuck with it to see what happened next. There certainly are worse films for sure, but not too many ""Golden Turkeys"" like this one."
" Bits of plot around a hole
",0.0,-0.7814,2019-11-15 00:00:00,2,"During the chase with the police before the crash there was at least 1 police car ready to shoot Nick. That entire car with he 2 cops inside disappeared. Any other cop car that was in the chase also gone. Where? ......
I can even let go technology that see through walls. But this is plain stupid."
" An extraordinary and brave shot!
",0.5707,0.7579,2019-09-08 00:00:00,8,He connected the audience with his style with this style of shooting. And this is truly admirable.
" A creepy, terrific 70-minute movie that goes on for 100 minutes.
",0.4767,0.9926,2019-07-16 00:00:00,7,"For most of its short running time, Open Windows is riveting. It involves a nebbishy guy who runs a website creepily devoted to an actress who finds himself pulled, step by step, into and insane and disastrous crime.The movie begins on Nick's (Elijah Wood) laptop. He is messaged then given intrusive software that allows him to spy on the actress. As the movie progresses he gets in deeper and deeper; he is complicit for taking that first step but then is simply caught.The film is cleverly shot entirely through screens open on the laptop. I'm not sure how this would work in the movie theater but it works great on TV.The movie was written and directed by Nacho Vigalondo, who specializes in elaborate twists, but after digging himself in deep in the first hour he can't find an elegant way to dig himself out again, and the last part of the movie is a long, convoluted mess that is like he was trying to get every twist ending he could think of in one movie.I loved most of this movie, and would have rated it a 9 if it had all been as good as that first 70 minutes, but the last part is maybe a 5 or 6.A final note: this would make a great video game. There's a fairly obscure adventure video game called The Experiment that involves doing everything through security cameras, and I would love to see something similar done with this.Anyway, if you're a fan of Nacho, check it out. For all its issues it's pretty entertaining overall."
" my notes
",0.0,0.5994,2019-06-25 00:00:00,5,"Interesting and intriguing, well done in a lot of ways. but in the end it was too convoluted and didn't make sense. it tried to do too much. Also terrible acting by Sasha Gray. if they found a way to make it make sense, this could've been a great movie (1 viewing)"
" Cool idea........
",0.3182,0.0772,2019-06-16 00:00:00,5,Bad ending. Confusing and headache inducing. Sasha grey can act. Well I might add. The movie seemed too focused on tech and not on the human side. And to be honest the ending sucks. I have a headache now.
" Has a SVU feel
",0.0,-0.8371,2018-12-05 00:00:00,5,"More suspense then horror. Shouldn't be classified as horror at all. This is a ""who done it"" type movie. I won't lie , it kept me watching."
" Absolutely dire.
",-0.5095,-0.5848,2018-07-09 00:00:00,4,"This movie was seemingly written by an 8yr old. The premise is ridiculous. The dialogue is like something lifted directly from a Scooby-Doo script then delivered in the style of a Batman bad guy. If you're about to watch this movie online, do yourself a favour... close that window!"
