title,title_sentiment_score,text_sentiment_score,date,rating,review
" Cluttered
",0.0,-0.9715,2021-04-07 00:00:00,3,"Everything original, dark, frightening and unsettling from sinister became unfortunately just another mash up in a franchise. Gone is the creepy atmosphere, replaced by random talk and disjointed jump scares. And no, I don't get the obsession with kids in horror movies. It simply doesn't work (with the big exception of 2009' Orphan). Watch & fear sinister 1 and consider it as done."
" For the kids
",0.0,-0.5975,2021-04-02 00:00:00,1,"1 star for the kid actors who were way cooler than the adults. But apart from that, I can't say anything positive."
" It tries to scares us at the end, it didn't work
",-0.34,-0.9393,2021-03-02 00:00:00,1,They suck at scaring. I hate movies that try to scare us and they dont. It makes me want to write a review saying it doesn't scare me.
" I think this was a great sequel
",0.6249,0.6249,2021-02-12 00:00:00,7,"It appears their were a few different schools of thought for what was expected from this sequel 5+years ago. I watched both movies more recently, long after the initial hype, and I think this sequel is a great extension of the first."
" Not a bad sequel
",0.431,0.3087,2021-02-07 00:00:00,8,I'm surprised by the low ratings for this. It has it's own style of horror/thriller and I found it really chilling which is what I wanted. Not a bad effort at all.
" Not as bad as others say
",0.431,0.9105,2021-01-12 00:00:00,8,Honestly I found it just as good as the first one. I love how they continued to develop the story. It's very disturbing and slightly graphic as is the first one which at times I have to remind myself that it's not real cus it's so freaking creepy to me. But I think both sinister movies were highly original with excellent acting and I like the ending of this one more than the first at least it kinda made me feel better at the end
" Misses the point
",-0.2263,-0.8146,2020-11-30 00:00:00,4,"While the movie started promising it quickly went down hill.Gone is all the mystery and the atmosphere of the original, this movie takes the direction of standard ghost/slasher flick with cheap jump scares you see coming from mile away and stupid looking villain character, just standing there in the open most of the time, like an idiot, rather than hiding in the shadows, like he did in the original.Acting is not nearly as good, even campy at times, characters are pretty badly written and dialogue is often cringe worthy.Even killing scenes are not that great - some are ok, but others are pretty absurd, even laughable and seem pretty impossible to set up for a kid - which was the whole point in the original.Overall I'm very disappointed, that this movie took the turn from clever horror to cheap thrills and laughable stereotypical villain. If Sinister 3 will ever be made, my hope is that it will go back to its roots rather than continue going into this direction."
" Honestly not a terrible follow-up to the first movie
",0.6761,0.9382,2020-11-08 00:00:00,5,"If you're going into this movie holding it to the standards of the first one- yeah, you're going to end up disappointed. But on its own, this actually isn't a bad movie. It's not terribly scary, but it has its moments and is entertaining enough."
" I liked it, solid horror
",-0.0772,0.4019,2020-10-31 00:00:00,7,"I liked this one as much as the first, just differently. I dont know why all the bad reviews. The first one was the parents perspective, this one shows it from the childrens perspective. Therefore, it helps give an all around idea of how Bughuul haunts. They showed Bughuul more than they did in the first movie so I liked that."
" Garbage
",0.0,0.1717,2020-10-30 00:00:00,1,Somebody is walking around with of money in his pocket because he sure didn't spend it making this God awful movie
