title,title_sentiment_score,text_sentiment_score,date,rating,review
" A Wayans movie will be raunchy and occasionally funny
",0.3832,0.5842,2021-03-04 00:00:00,6,"If you're not a Wayans film, don't watch this. If you are, you'll enjoy it. It's not their best, but is better than much of their most recent stuff. I found myself laughing out loud several times - though the 2nd half wasn't as good. I'm surprised at some of the reviews - appearing shocked at the content! Why would you watch a parody of a sado-masochistic movie if you're not expecting potty humor??"
" Painful
",-0.4404,-0.7654,2021-03-01 00:00:00,1,And not in the good way.Literally was hard to watch because of how hard they tried to be funny and failed miserably. Please stop making movies.
" Better than the real 50 shades.
",0.4404,0.8826,2021-02-18 00:00:00,8,"Way more entertaining, sexy, and more realistic chemistry between the leads than in the actual 50 shades movie. Watch this one. It's just silly fun."
" Better than 50 shades of Grey
",0.4767,0.7184,2021-02-01 00:00:00,8,"This movie knows what it is.
A parody. And a damn good one at that.Better acting. Better self awareness and better cinematography.Take it for what it is."
" 50 Shades of Bad
",-0.5423,-0.1688,2021-01-28 00:00:00,2,This movie is so bad that my TV had to throw up. Please don't waste your time on this. When I thought this movie through I realised that is not too hard to write much better screenplay for this movie because the shooting script was awful.
" Mildly Amusing But Still Pretty Bad
",0.09,-0.7,2021-01-13 00:00:00,3,A spoof of 50 Shades of Grey that is overdone and heavy handed. Much of it makes very little sense. Even cameos with Jane Seymour and Florence Henderson can't save it. Best to invest your time somewhere else.
" Thee Worst Movie Seen In My Life!
",-0.6588,0.9265,2020-12-30 00:00:00,2,"What I can say, awful awful, just awful! Only 2 single scenes in the monstrausity provided me with laughter out loud, all of the rest was complete and utter stupidity, made absolutely no sense.Very poorly written, directed, and filming , was just horrible too! Its a shame because I wanted to really like this, because Marlon Wayans, I consider to be a very talented comedian, and his former show on NBC , Marlon was excellent, he was great in that show & acted great in it as well. Thing is he did not write or produce that. MOVIE IS A COMPLETE DISSASTER! I really need the 2 hours of my life back, wasted on this gatbage! Did not pay for it thank Goodness, watched 4 free on a HBO Max trial."
" Could have been better/funnier
",0.0,0.9866,2020-10-25 00:00:00,3,"As being a parody of Fifty Shades of Grey (although haven't seen the original), expectations of this film weren't too high as was expecting a silky over the top comedy with a few casual clever gags.Well this film is as expected but still not very good. The plot is essentially the same as the original, just as a Marlon Wayan's version. There are a few laughs and don't decent gags but overall expected a little better. There were more misfires than hits, and a lot of jokes felt far too forced.After all, Marian Wayan's comedies are for a selective audience and if you are familiar with his work or have enjoyed some if his previous material, you may enjoy this. Although Fifty Shades of Black isn't better than a Haunted House."
" 50 Shades of Nothing
",0.0,-0.7096,2020-07-21 00:00:00,1,"I tried to watch this movie but after only 15 minutes I could not continue to put myself through the assault on my intelligence. If they were going for shock value for the depravity in language, lewd gestures and an attempt at acting they succeeded.Dumb and Dumber which I also disliked is like a literary achievement compared to this movie."
" Worst movie
",-0.6249,-0.5575,2020-04-25 00:00:00,1,"I realize they wanted to spoof of the fifty shades movies but this movie is bad omg they shouldn't have made this movie. Some parts are trying to be funny and they aren't, some jokes are trying to be funny and they aren't, and some acting aren't that great either."
