title,title_sentiment_score,text_sentiment_score,date,rating,review
" Quite Nice
",0.4754,0.8807,2021-03-19 00:00:00,9,It is a fantastic film with amazing actors. The visuals and storyline is a nice rendition of Frankensteins Monster.
" 0/10
",0.0,0.4767,2021-02-01 00:00:00,1,"We chose this for our bad movie night and it was perfectly ridiculous. The creativity is elementary at best, the acting is laughable, and script is nothing but tropes and clichés. The science was non-existent. I don't understand how this has 6/10."
" bad c movie in harrypotter filter
",-0.5423,-0.0258,2020-12-28 00:00:00,1,"The worst monster is the directors vision of Mary shelleys story. Its a terrible ugly overacted piece of junk movie. Frankenstein looks like a gremlin tincan, effects and produktion looks like a b netflix fantasy episode. Its just devoid of any artistic or good scenes. The only thing goding for it Is how pn earth could these A list actors agree to star in It. Didnt they have pocket money for McDonalds or something? Its the only main question to wonder."
" It has it's moments
",0.0,0.7264,2020-12-05 00:00:00,5,"This movie is kind of a homage to the Universal and Hammer Frankenstein movies while still managing to be its own thing. The movie is told from the perspective of the hunchback assistant Igor, who isn't really a hunchback, just a guy with a cyst who is cured and happens to be a medical genius.The movie builds up very slowly to the final act where the monster is finally created, and frankly, that's kind of where the movie falls apart.Nice touch to the inspector with the wooden arm, a callback to the inspector played by Lionel Atwell in Son of Frankenstein (and hilariously spoofed by Mel Brooks).I guess the problem with the movie is what is the lesson? The lesson from most versions of this story is don't meddle in God's domain. But the heroes never really suffer any consequences for creating the monster, and the monster really isn't that much of a threat.Also- the CGI Prototype Monkey Monster. Really, really bad CGI."
" Well worth watching
",0.4588,0.8754,2020-12-04 00:00:00,6,"First off, I will say that this movie is not perfect by any stretch of the imagination. The writing could've been better,, the direction could've been better. Now,, that being said,,, I still thought it was pretty dang good. I'd say a 6.8McAvoy and Radcliffe together as Frankenstein and Igor?!? Are you kidding me? They were a perfect duo!! If nothing else, watch the movie to see them work together. (Also,, Lorelei is a nice character as well. 😍)So go watch it!"
" It didn't suck
",0.3412,0.9001,2020-11-24 00:00:00,6,Visually reminiscent of Sherlock and enjoyable in that way. Always love James McAvoy. Interesting take on Igor and creating the story from his perspective. It doesn't tug on the heartstrings the way I feel it should. It does not evoke any empathy towards any of the characters. Otherwise it's a decent ride.
" ""I will turn the tide of human existence here, tonight!""
",0.0,0.9755,2020-11-12 00:00:00,7,"There doesn't appear to be a lot of love for this latest reimagining of the classic Mary Shelley novel. Personally, I liked it, so maybe I caught it in just the right frame of mind. Placing Victor Frankenstein's (James McAvoy) assistant Igor (Daniel Radcliffe) as the central character was an interesting twist, by making him an equal in the quest to forge human life from the inanimate. I love the old time horror flicks of the Thirties and Forties in which some pseudo-scientific jargon is used to describe what the mad scientist was attempting to achieve. This story didn't go too far out on a limb in that regard, utilizing the theory of converting electrical energy into a biochemical equivalent, with a rabid, gone wrong chimpanzee as Frankenstein's first attempt. I've come on board as a tentative McAvoy fan ever since he portrayed the disturbed, personality riddled character Kevin Wendell Crumb in 2016's ""Split"" and the follow up in 2019, ""Glass"". Here he goes a bit more over the top in execution, almost verging on bat-s--t crazy in order to achieve his daring vision. A major component to the story is how Victor felt guilt and remorse over the death of his brother years earlier, and his resolve to correct the imbalance so to speak, by creating new life in his honor. The creature that resulted, the monster itself, was a grotesque amalgam of collected body parts, a standard feature of these numerous Frankenstein stories. I always wonder why the scientist couldn't simply take a deceased person and work the magic on him or her, but I guess then the story loses some of it's luster. This latest reinterpretation of the Frankenstein mythos combines elements of the 1931 movie original with a love story sub-plot that's visually exciting and well crafted. Fans of the original novel ought to give it a try."
" The imaginative origin story of Igor
",0.0,0.989,2020-11-01 00:00:00,3,"I loved the creative and imaginative origin story of Igor. The idea that he was an abused circus freak added a beautiful eye pleasing start to this film. There were some fun and creative scenes...and a few great Victorian costumes...and even some believable additions, like that Victor Frankenstein would experiment on animals first before delving in to humans, but in the end the story fizzled out and didn't really hold my interest. This was a shame because it did start with a lot of promise and McAvoy did a wonderful job playing the crazed Dr.Frankenstein. It did end on an interesting note that leaves Igor getting the girl and Victor going off to potentially start his experiments all over agin...maybe. This film needed more and a better looking monster, that was more in line with the rest of the film. Clever, clever start however."
" A re-imagining that fails
",-0.4215,0.5313,2020-10-08 00:00:00,5,"I am a big fan of Frankenstien movies, in particular the Universal and Hammer classics. I am also open minded enough to appreciate famous stories completely reworked, as we have here. Sadly, despite a largely excellent cast, wonderful sets and plenty of action Victor Frankenstein is not a very good film. Far too much emphasis on the two characters of Victor and Igor (who's hunched back is actually a ludicrously huge abscess), if you want some monster action then it is a very long wait. Gaping plot holes, very far fetched scenes,some weak attempts at humour and a running time that started to induce boredom for me I am afraid that whilst not a bad movie VF is a one of my least favourite Frankensteins, and I have seen plenty."
" Meh. Not what it should have been
",-0.0772,0.7387,2020-10-07 00:00:00,4,"Told from Igor's perspective, this is a
seriously underwhelming take on the classic story, even the ending with all the ridiculous explosions & OTT performances culminating in the death of the ""monster"" literally minutes after gaining life.
Quite simply this didn't live up to what it should have been, the story of the brilliant scientist & his decent into madness & ultimately his death at the hands of his creation as seen through the eyes of igor, shelley's original story had no such character, Victor frankenstein had no lab assistant, the character was introduced in the 1931 movie ""Frankenstein"" a hunchback lab assistant by the name of fritz, the movie also introduced the idea of using lightning to create electricity to imbue the ""monster"" with life, again this was not from shelley's novel, in shelley's novel the character Victor Frankenstein spent several years piecing together his creation & it was brought to life using the unknown secret to life he had discovered
This movie suffered from far too much screen time of each character trying to out perform each other & the ridiculous ""Hollywood"" big explosion ending was laughable instead of meaningful.
You would think that with a rather small budget of $65 million this movie would have at least broke even instead of making a loss of $30 million.
Really have no idea what Max Landis had in mind with the script other than telling the tale of Victor Frankenstein & his friend the "" Guy Ritchie way"" which is rather boring, reducing the involvement of the ""monster"" down to a few minutes at the end was a huge mistake, very few people read the novel for anything other than the ""monster"", even less watch a movie for anything other than Frankenstein's ""monster"" , the mistake with this production is thinking an audience would be interested in the scientist & the characters around him.
Max Landis is clearly a very talented young man but this movie simply had no heart or soul, had ""Igor"" been the hunchback overworked under appreciated lab assistant & the story was told from his perspective it would probably have been interesting even entertaining, which this movie is not, let's hope he does a better job with the remake of the classic ""an American werewolf in London""."
" Not accurate to the book but still good.
",0.5927,-0.7197,2020-09-22 00:00:00,7,"Not accurate to the original source material but still good. Not a masterpiece but but evolves the traditional story and still kits some f the main points. Victor is egotistical, conniving, jealous and alone. By the end he still is but has actually changed and grown. It's a decent watch but doesn't deserve the crap it gets."
" A creative retelling of a classic.
",0.4404,0.9924,2020-08-30 00:00:00,7,"It's the story of Professor Frankenstein and his creation as you'd expect, but it's primarily the study of Igor, his man servant, we get his history, his present, and a glimpse into his future.It's a very good film, it's very nicely made, beautifully acted, it's a very nice gothic drama. I would argue it's not a horror as the classification states, if you are wanting lots of Monster action there isn't a great deal of that, what there is looks fantastic.Great special effects, particularly at the dramatic finale, it looks terrific.Not sure which of the two was billed as the star of the show, maybe an equal billing, but Radcliffe is excellent. I love how on occasion you hear McAvoy's wonderful Scottish accent peep through.Clever and well made, 7/10."
" A really good movie
",0.4927,0.9773,2020-08-14 00:00:00,8,"It's a Drama movie where they tell the story behind the creation of Frankenstein. It is not a horror movie, it has elements of horror but definitely not horror, sci-fi yes, horror no! Watch it for what it is! It's a nice movie with incredible cinematography & great soundtrack, I recommend this movie! 👍🏽"
" It is not the classic story
",0.0,0.9365,2020-07-09 00:00:00,10,"Such an underrated movie. People complaining about the story, but this story is more about the creation of Igor and relationship with Victor. Something different, but good. I cannot find anything to criticize. Brilliant acting, perfect costumes and music."
" Fun, fairly fright-free, festive fayre for the telly...
",0.743,0.9507,2020-06-29 00:00:00,6,"This started out quite well with James McEvoy (""Frankenstein"") rescuing Dan Radcliffe from a life as a hunchback in the circus when he discovers that he has a bit off a penchant for medicine. They escape back to this lair and after a bit of rudimentary surgery, Dan has lost his hump and is fitting nicely into a costume left over from Spartacus and answering to ""Igor"". Once we do get over the intros, though, it reverts very much to type as hybrid of Hammer meets James Whale. There is good chemistry between the two stars; the script is at times quite funny and well paced; but there just isn't enough originality to distinguish it from it's multitude of forbears. Andrew Scott is the detective aided by a very trim Callum Turner as they try to track down the experimenting pair, but on this occasion Scott adds little and Freddie Fox , well least said. The last fifteen minutes redeem it, somewhat, too - plenty of good, lively visual and sound effects as we head to the conclusion. ""It's got thunder, it's got lightning..."""
" A movie about the most civilised era
",0.0,0.9967,2020-04-08 00:00:00,10,"This movie is exceedingly British and I love that. I don't want to go into too much detail with this review, but there were so many great things about this movie to the extent I could write a lengthy book about the things I admired in this film.The accents were sublime and posh, the technology of the era was just about right without going too over the top and making people weird and anti-social and due to the lack of cars and relatively slow movement of people it makes me appreciate my lovely electric bike much more, when I'm doddering along at 15 mph on it I think back to those Victorians in this film who would've been delighted with such quick speeds, I fantasise about Victor accompanying me on his steampunk steam powered bike doing 15 mph and having a great laugh with him, my imaginary friend known as Victor Frankenstein wouldn't be possible if it wasn't for this film. All the characters seem so politically sane in this film which is a very refreshing breather from today's harsh, stupid political climate.Also the monster at the end of this film looks very tasty so this film always gives me a great appetite and gives me a longing for some delicious rats, balut, black pudding and mum's foot sweat every time I watch this amazing film. The scenery was truly beautiful and the scenes of London outside made me smell the sweet smell of steam power which made me nostalgic for the old steam ralleys I went to as a kid. You'll enjoy this film if you're British but I don't recommend it to Americans as Americans would probably get too jealous of Victorian London."
" So much potential
",0.0,0.8546,2020-03-22 00:00:00,10,"I am giving a 10 because I think many of the other reviews are unfair. It had many elements of a great movie but, like a lot of other movies these days, were so interesting in setting up the sequel, destroyed the end and in doing so, failed at a great opportunity to tie everything together."
" weak remake
",-0.4404,0.0,2020-02-06 00:00:00,4,"The story knows almost everyone and nothing new has been added.
The plot was predictable and therefore a bit boring.
Once seen and that's it. I'm sure I won't see this movie a second time."
" Good movie
",0.4404,0.8316,2019-11-20 00:00:00,8,A fun movie more about the story behind the story we all know. I watch for entertainment and I was entertained.
" For the Love of Igor
",0.6369,0.9571,2019-11-19 00:00:00,5,"This adaptation of Mary Shelley's novel is quite intelligent in its premise and works well for a good part of the duration. It works despite the fact that the scriptwriters took many liberties with the limits of credibility too soon, suddenly transforming the hunchbacked circus clown not only into an erect monkey, but one full of social graces. It also never assumes the homoeroticism that permeates all the story, but it may be asking too much of a product conceived for assiduous mall crowds and related. So, Victor and Igor and the rest are surrounded by good production design and their performances are credible but cliché (sad and hunchbacked clown, arrogant and boisterous medicine genius): then all the honors go for Andrew Scott as Inspector Turpin, an agent of Scotland Yard, a ruthless and pharisee Catholic fanatic. But then... psychologism bursts in (with the secondary plot about brother Henry Frankenstein, family motivations, tears and that stuff) and the whole construction collapses and never recovers. At least Hitchcock waited until the end to introduce those exasperating explanations of Psychology 101 (usually worthy of a Venezuelan-Mexican soap opera) in the culmination of ""Psycho"" that almost destroy the fine edifice built in the preceding minutes. That ""fine edifice"" was so good, that we willingly forgave Hitchcock's impudence... But this is not the case."
" Dynamic and exciting rendition based in the legendary tale by Mary Shelley , with a good cast
",0.8271,0.9976,2019-11-09 00:00:00,7,"In London while the young medical student Viktor Frankenstein , James McAvoy , is watching a circus spectacle , a trapezist falls down , then he and hunchback Igor , Daniel Radcliffe, help save her : Jessica Brown Findlay .Later on, they are attacked by other circus members, fighting and dying one of them. They escape from circus, being relentessly pursued by a Scotland Yard police inspector,
Andrew Scott. Both, Frankenstein and Igor, become good friends and the latter helps him in his experiments . By the way Frankenstein is working on finding a way to give life by reanimating dead tissue through electricity, being helped by Igor.This thrilling story is told from Igor's perspective , it develops the peculiar relationship between the impulsive , obstinate , but sympathetic Frankenstein and his naive assistant Igor . This is a particular recreation of the classic novel with script by Max Landis and several changes from original . Here Frankenstein is a radical but agreeable scientific who will stop at nothing to make his creature . Director Paul McGuigan develops some really chilling scenes, with amazing moments and various powerful images, especially when the creature is reborn, including an interesting storyline. The highlights of the movie are the beginning at the circus as well as the transformation's process of a deformed clown, Igor, into a handsome young thanks to ambitious , stubborn scientist Frankenstein .And thrilling and espectacular final, being frighteningly well made, and set at a Scottish Castle where takes place impressive scenes of resurrection and confrontation.The picture was compellingly played by Daniel Radcliffe and James McAvoy , along with the attractive Jessica Brown Findlay . And a fine support cast as Andrew Scott , Alistair Petrie , Bronson Webb, Mark Gatiss and veteran Charles Dance.It contains an evocative and sensitive musical score by Craig Armstrong . As well as a colorful and adequate cinematography by Fabian Wagner. The motion picture was competently directed by Paul McGuigan . He is a good craftsman who has made some successes as Push , Lucky number Slevin , Wicker park , The Reckoning , Gangster number 1, The Acid house , among others. Rating : 6.5/10. Better than average"
" Great actors, really weird storyline
",0.4779,0.4853,2019-11-05 00:00:00,6,"I've never read the book 'Frankenstein'. So I went into this movie blindly. I'm a James McAvoy fan. And I think he did a splendid job in his character for the film.
However, the storyline itself is really weird. And it seems like it was slapped together at last call at the bar, because not much thought went into it so it appears. The first 20 minutes prove exciting, but then it goes downhill after that.
I do find it unfair that it was considered a box office bomb, considering the actors and the attempt of special effects. But since then, the actors have continued to make successful films despite it. I'm giving it a 6 due to the acting."
" Fabulous film
",0.5267,0.8402,2019-10-14 00:00:00,10,I can't be arsed to explain why I love this film so much so I'll just give the people reading my review some lovely.
" Man is always the worst monster of them all.
",-0.6249,0.8709,2019-10-06 00:00:00,6,"With the credit for the screen story and screenplay going to Max Landis (son of John), the film ""Victor Frankenstein"" tells the now very familiar tale of mad scientist Victor Frankenstein (James McAvoy) attempting to play God, defy death, and create life. This time, however, the tale is told from the perspective of his loyal assistant ""Igor"" (Daniel Radcliffe), whom he rescues from a sad life as an abused, hunchbacked clown in a circus. Victor is impressed with the clowns' knowledge of anatomy and ability to improvise, and so a collaboration is born.But Igor still has something of a moral compass, and worries when Victor plans on taking their experiments ""too far"". Meanwhile, the two of them earn an adversary in a religious Scotland Yard detective (Andrew Scott) who believes that he has a moral obligation to foil the not-so-good doctor.This viewer didn't find this film boring so much as just ridiculous, with some story developments and details that were simply laughable. And yet, everybody plays this very straight, and the material is not played as a parody or spoof (a la ""Young Frankenstein"" or even ""The Horror of Frankenstein""). Frankenstein story traditionalists might take strong exception to the new twists on the tale.But ""Victor Frankenstein"" is at least a good looking picture, if not as thickly atmospheric as any of the old Universal horror features of the 1930s and 1940s. It's well designed (by Eve Stewart) and photographed (by Fabian Wagner, in widescreen), and includes a thunderous, ominous music score by Craig Armstrong. The effects are variable: Victor & Igor's first creation is a hideous chimpanzee abomination named ""Gordon"", and the final Monster, otherwise known as ""Prometheus"", is a bulky beast that looks more like David Prowse in ""The Horror of Frankenstein"" than the traditional Boris Karloff-like image.The actors keep this watchable. Radcliffe is earnest as the protagonist who gets a vigorous makeover from Victor. McAvoy is an effectively looney Victor, giddy at times and lost in his own ambition. Jessica Brown Findlay is lovely and engaging as the trapeze artist who Igor has always adored. Freddie Fox is amusing as the morally bankrupt, sleazy rich kid who takes an interest in Victors' work. Scott plays his role *extremely* straight, with barely a change in his facial expression. Charles Dance is wasted in a one-scene role as Victors' disapproving father.All in all, this viewer was reasonably entertained by this florid variation on the Frankenstein legend, but others may not be as forgiving or kind towards it.Six out of 10."
