title,title_sentiment_score,text_sentiment_score,date,rating,review
" Two excellent romance story in one!!
",0.8353,0.8689,2021-03-18 00:00:00,10,One of my favorite romance movies now and I enjoy it
" Cheesy, Predictable, Bland,...but cute.
",0.4588,0.9854,2021-03-10 00:00:00,7,"Tried to imitate the Notebook, didn't really work.
Boring Characters with no real depth.
Storytelling is unrealistic, cheesy, and completely predictable. It really is, just another romance movie that we've seen a million times, movie attempts to bring provoke emotion, but it just doesn't stick.
But with all things said, there are cute scenes, and good quotes here and there. The story of Ira and Ruth, was notably and significantly better than Luke and Sophia.This is just another Romance movie, we've all seen a million times before, nothing fresh brought to the table. One of the films you would find in the 5 dollar movie bin at Walmart. You shouldn't go out of your way let alone spend money watch it.In conclusion: Just another typical Romance film, don't expect anything memorable, outstanding or praiseworthy. But it isn't unwatchable."
" Falsely advertised as a bull rider's story.
",0.0,0.943,2021-02-23 00:00:00,2,"My husband is a fan of bull rider's like JB Mauney and regularly watches DB on his YouTube channel, Dale Brisby. I thought this could be something that we could both enjoy. However, this is a story about a German Jew who escapes Germany around 1940 and meets her Jewish man in America. The love story copies the idea from Nicholas Spark's romance novel, ""Every Breath"". Unfortunately we couldn't watch this past the half way mark. It was a slow start to a story I didn't even want to watch."
" 2 stories 2 reviews
",0.0,-0.0258,2021-01-31 00:00:00,7,"One story was wholesome, believable and had depth. The other bland and cringy the whole time. Luke and Sophia had no spark or chemistry and should have honestly been played other actors; this genre of movie is just not for them. The acting between the two couples is night and day and I hated when it transitioned back to the modern story.
The reason for 7 stars and not 5 is because of the older story."
" one love story inspires another.
",0.7964,0.6808,2021-01-24 00:00:00,6,"PBR rider Luke (Scott Eastwood) goes on a date with cutie Sophia (Britt Robertson), and on the way home, they pass a burning car. Mr. Hero Luke pulls the guy out to safety, and Sophia rescues a box of letters in the car. in the hospital, Sophia reads the letters, and FLASHBACK... we learn how Ira (Alan Alda) met and married his wife. Luke and Sophia have THEIR own ups and downs. there's a jam packed ending.. can't say too much, but if you've sat through this LONG film (over two hours), don't bail before the ending. a lot going on there. which was kind of out of place from the rest of the film. but it works if you buy into it. directed by George Tillman. story by Nick Sparks. many of his tales have tragedy, or life changing events. much like his own story. but we carry on. it's good. but long. showing on various streaming movie channels through roku."
" Such a beautiful film
",0.5994,0.9313,2021-01-23 00:00:00,9,"Ane amazing movie that I'll remember forever
I recommend it a lot, hope you guys enjoy watching this movie like i did"
" THE BEST OF NICHOLAS SPARKS FILM !!!
",0.7788,0.9985,2021-01-17 00:00:00,10,"The Longest Ride is a 2015 American Neo Western romantic drama film, Based on Nicholas sparks' 2013 novel of the same name starring Scott Eastwood and Britt Robertson as the leading stars. As conflicting paths test their bond, a couple find inspiration in their romance. The movie is on for 2 hours but what lovely story telling from beginning to end its very touching emotional and light hearted to watch. The acting was beautiful from all the cast and the chemistry between Scott and Britt was sensational so believable. So well directed and written love story that really hits you in the heart and gets you very emotional. The movie has some amazing views of North Carolina. I just fell in love with this film can't believe I have left it this long to watch it just absolutely sensational. This is no doubt the best movie by Nicholas Sparks. So if you like Dear John and Safe Haven then you will just fall in love with this film it's the best one yet. So as there is nothing much to do through lockdown get comfortable in front of fire with hot beverage and enjoy this amazing beautiful journey of true love. Was streaming on Netflix don't know how long for."
" Okay so this is a good movie !
",0.6548,0.9267,2020-12-07 00:00:00,8,"I just like this movie. Beautiful couple, story and ending. Highly recommended. Much more better than Dear John."
" I kind of rooted for the bull until the end
",0.0,0.9677,2020-11-28 00:00:00,7,"So: two beautiful leads, Alan Alda, scenery, very little art but still, a bit of schmalz here and there... It was better than expected. Even before reading the reviews, I was expecting a traditional romcom, then i read that it was an adaptation of a Nicholas Spark's novel and that did not put me off because, I mean, shirtless Scott Eastwood!
I first got interested in this movie because I thought the actress was Jennifer Lawrence. Both Robertson and Reeves/Eastwood give a performance that is better than the script actually needs but it is a real blessing (just as it happens in ""The Notebook"") to also have Alan Alda, Oona Chaplin and Jack Houston to break the monotony.
I found extremely interesting the side story about the world of the bull riding circuit. It feels pretty much as disturbing as watching a corrida in Spain but I can understand why it is still a thing in the US, just as much as I get why they keep hunting foxes in UK and the whole Corrida tradition in Spain. Though. To be completely fair, in all these events, I believe it should be a possibility to organise a merciful killing of the injured animal (be it a fox, bull, hunter, torero or rider), but maybe I am not the best audience for this kind of films. The two times I was really moved during the movie where when I was shown the poor bulls and when there was talking of big money connected to art collecting. Ultimately though, I enjoyed the movie so I thank everybody involved for creating it."
" life changing
",0.0,0.9946,2020-08-30 00:00:00,10,"I absolutely love this movie. The plot is a bit cliche but what else can you expect from a Nicholas Sparks movie. I loved both stories so much and I loved the ways they connected. This movie made me cry not only because of sadness but also because of happiness, which is always the goal. Moral of the story my goal in life is now to have a love like not only like Ira and Ruth but also a love like Luke and Sophia. A love that makes my life a portrait of happiness. Thank you."
