title,title_sentiment_score,text_sentiment_score,date,rating,review
" Watch to think and reflect, not to get any answers
",0.0,0.9687,2021-03-25 00:00:00,8,"I think it's a really interesting documentary, although I'd say it's lacking something. I guess I've to reluctantly agree that it's biased, if you're asking yourself the question if Amanda is innocent or guilty. Personally I believe it could be both. It's hard to find out what happened and all we can do now is theorize. The thing is this is and was a good story, and honestly if they did it I'm pretty sure they have gotten their punishment. I'm not someone who believes in prisons, and four years is a long time. I would have loved to see more of Meredith and Amanda's life in Italy, seeing their friends. We did get some, but it would have been great to explore that more. But does it really matter if they are guilty or innocent, isn't it more interesting to use this to reflect over this society? Tragedies makes for great stories."
" Stick To The Truth
",0.3182,-0.9545,2021-03-18 00:00:00,5,"I knew nothing about this and was actually expecting a bigger story. It's hard to sympathize for suspects who change their stories and pass the blame, it's happened many times in cases. I almost at some point just say to myself ""lock them up for saying stupid confusing confessions!"" But, I am aware that law enforcement can use this public perception to their advantage and use time and words to mess with the suspects. For future suspects of crime - speak the truth and stick to it no matter how ridiculous or embarrassing it may be.The media guy was a joke, it's his duty to ensure his sources and info are legit."
" A sad and pathetic attempt at redeeming Knox
",-0.7783,-0.9977,2021-03-11 00:00:00,1,"I watched this after seeing it in my Netflix recommendations and I'm hoping that many more will watch it so that the victim's case (the only victim in this entire saga, Meredith Kercher) can be reopened and further scrutinized.This doc does a good job of attempting to convince of you of Amanda's innocence by leaving out crucial and damning details in the case. I even felt angry on Amanda's behalf due to the blatant sexist treatment the media subjected her to (which I still agree, was problematic and unfairly focused on her sexuality). But then I dug a little and discovered everything else that this documentary conveniently overlooks.I encourage anyone who watches this to please do just a cursory search of the HARD evidence and witness/police testimonies surrounding Meredith's murder: it's damning and overwhelmingly obvious that Amanda and Raffaele were involved, if not active planners.Forget her strange, apathetic behavior after discovering her roommate had been bludgeoned to death (the infamous kiss, the splits and cartwheels at the police station). Forget all of that.
.
It's the repeated lies about their whereabouts (their phones and computer were shut off/inactive between evening-time and early morning on the night of the murder, whereas they claim they spent their evening at his home watching a movie).It's the framing of her boss, the poor bar owner, who spent 2 weeks in jail until a customer saved him by providing him with a solid alibi (Amanda has never recanted her accusation).It's the traces of DNA of Amanda's and Raffaele's found throughout the apartment, including mixed blood, a bloody footprint, and his DNA in her bra clasp (fyi, DNA transfer doesn't happen that easily so it's unlikely that it ended up in such a tiny and intimate article of clothing by ""accident"" or negligence).It's the knife they found in Raffaele's apartment, and a scant amount of Meredith's DNA they found on the blade, to which he responded by lying that he pricked her by accident when she came over for dinner once. Meredith has never been to his house...why come up with such a blatant lie?Other suspicious behaviors: not calling the police first thing when she discovers their home has been ""broken into;"" neither of them going to Meredith's vigil; Staying calm the entire time following the murder but freaking out when the police ask you to identify any missing knives in your kitchen or when they ask you for prints, as they did to the other roommates; telling police that the house was broken into but nothing was stolen (how would you know?).These are only some details among many.With book sales, a biased Netflix doc and a podcast on True Crime, Amanda sure is capitalizing on a past that she claims to so desperately want to escape. Check out the photo of her wedding announcement where she jokes about wearing her prison PJs and her crowdsourcing campaign to pay for her wedding. How about compensation to the man who lost his bar and livelihood when you wrongfully accused him of murder? Or Kercher's family, who will continuously be reminded of the brutality their daughter endured every time they see your face and read about your undeserved success, and lies about being exonerated (Amanda was NEVER exonerated, the courts just didn't have enough evidence to convict her; they still believe that her and R were involved and present during the murder).There are many REAL victims of a flawed justice system who have actually been wrongfully convicted - we know this because there has been evidence that attests to this beyond a reasonable doubt. Amanda Knox is not one of them."
" Looks guilty to me
",-0.4215,-0.8941,2021-03-03 00:00:00,8,The creators of this documentary wanted Amanda to look innocent. I've never heard of this case before but the expressions of her face creeped me out! No real emotions what so ever. The other thing that really annoyed me is that she's been judged because she was sexually active! What the hell? Is this 1800 or 2007?
" WELL CRAFTED DOCUMENTARY, BUT A TO-BE-DEFINED TRUTH
",0.5423,0.9081,2021-01-24 00:00:00,7,"If this documentary is to be judged from a cinematographic point of view, then it is a product that is worthwhile, that is told well, perfectly articulated -despite it has been focused on some aspects, excluding many others, such as the psychological one- and easily understandanble that there is a study, a professionalism and a good way of ""talking"" about facts behind it. From the point of view of the truth, guilt or innocence, an human being lives under the clear blue sky and only those who reside above the mere existence,perceptions and sins of this being, be it God or anyone else, will be the latter to judge and punish those who took the life of innocents, such as the life of a 21-year-old girl, Meredith Kercher. Well crafted documetary, so vote-7 to the documentary, but a TBD-vote for the truth."
" My Perspective Sees An Ineffective Detective
",-0.128,-0.9852,2021-01-22 00:00:00,8,"Wow I am blown away by how bad this entire investigation was handled and how poor of a job that the investigator did by having blinders on and only looking at this ""sex crazed woman"" who he thinks that she raped and killed her roommate and somehow talked two men into taking part in the murder and then to have this ""journalist"" turn around and say how bad the cops screwed up the case only after he had personally wrote these sensationalized stories about Mrs Knox's sex life which even if he didn't mean to, his stories absolutely did sway the public's view as to her guilt even before the trial started.. I've read a few reviews saying that this is the Amanda Knox propaganda machine at work which might be true but from what I've seen there is no evidence pointing to Knox being guilty and had the detective spent less time focusing on her sex life and more time finding clues the day of the crime and not 46 days later (finding the bra strap) then we might have never even heard of the Amanda Knox murder trial..
One thing I've noticed about detectives and DA's is that whenever their found to have been chasing the wrong person they're never the type to offer an apology to the wrongly accused and unfortunately sometimes it's the wrongly convicted..
Thank God this wasn't one of those 20+ years later the truth comes out but even a day behind bars for an innocent person has to be hard and being wrongly convicted would really really suck.."
" A very average documentary
",0.0,0.6894,2021-01-18 00:00:00,5,"486 / 1024
One of the few documentaries where we have the opportunity to meet the Defendants themselves. For an hour and a half we learn nothing Surprising about the story itself. I have the impression that the documentary was made a little bit by force. On the one hand, the protagonist tries to put all the blame on police ineptitude. On the other hand, she can't quite explain hers actions. Very average and short for a Netflix documentary. I think there is a lot of detail and detail missing."
" 5
",0.0,-0.9651,2021-01-14 00:00:00,5,"One of the worst documentaries that I've seen. If we look from evidences there are lack of them( at least shown in this documentary). DNA on kitchen knife... How this can be even evidence of something, there was no blood found. Another evidence text message with good night. Huh? They making sexual image of Amanda to say she could kill someone, come on. That can't be serious. The problem is that this documentary doesn't show all the proves and interviews just part of it and saying look she's innocent. After watching this documentary I didn't get anything. Is she guilty or no? I don't know, it's the same as I didn't watch anything. Pretty useless documentary."
" MISLEADING
",-0.4019,0.4767,2020-12-13 00:00:00,1,"This is nothing but a PR stunt put out to make Knox look innocent. The whole of Italy and the UK know what shevdid, don't believe a word of this tripe."
" Bottom Line: She Is Found INNOCENT
",0.4824,-0.9855,2020-11-17 00:00:00,7,"I Guess The Botched Crime Scene Investigation DIDN'T GET ENOUGH PRESS At The Time Because JOURNALISM IS DEAD And The Only Good Story Is One That Can Be Embellished: FOXY KNOXY. Amanda TRIED To Be Helpful: Offering Possible Explanations For Things She Couldn't POSSIBLY Know About (Like Why Her DNA Was Found Where It Was) And When The Italians ""Proved"" Her Wrong She Was Then Branded A Liar And Sent To Prison. Put Yourself In Her Position: A Young Woman In A Foreign Country Involved In A Murder Investigation- Interrogated For HOURS (And The Cops KNOW How To Manipulate Suspects); Tired, Hungry, Confused, And Above All Else: SCARED. Of Course The ""Court"" Found Her Guilty: The Cops And The ""Press"" Had Already Done So."
